YEAR,MO,DY,HH,MM,SS,"den,kg/m3,0.0m","dir,m/s,95.0m","vel,m/s,95.0m"
2010,01,01,00,00,00,   1.18,        168.000,          6.774
2010,01,01,01,00,00,   1.19,        162.000,          7.822
2010,01,01,02,00,00,   1.19,        148.500,          8.544
2010,01,01,03,00,00,   1.19,        165.000,          9.752
2010,01,01,04,00,00,   1.19,        160.500,          9.156
2010,01,01,05,00,00,   1.20,        163.500,         10.140
2010,01,01,06,00,00,   1.20,        157.500,          8.754
2010,01,01,07,00,00,   1.20,        159.000,          9.022
2010,01,01,08,00,00,   1.20,        157.500,          9.400
2010,01,01,09,00,00,   1.20,        156.000,          7.504
2010,01,01,10,00,00,   1.20,        154.500,          6.714
2010,01,01,11,00,00,   1.19,        160.500,          5.688
2010,01,01,12,00,00,   1.19,        181.500,          4.418
2010,01,01,13,00,00,   1.18,        190.500,          4.788
2010,01,01,14,00,00,   1.18,        186.000,          5.408
2010,01,01,15,00,00,   1.17,        184.500,          5.918
2010,01,01,16,00,00,   1.17,        190.500,          7.054
2010,01,01,17,00,00,   1.17,        183.000,          8.456
2010,01,01,18,00,00,   1.17,        175.500,          8.224
2010,01,01,19,00,00,   1.17,        177.000,          7.724
2010,01,01,20,00,00,   1.17,        175.500,          8.384
2010,01,01,21,00,00,   1.18,        171.000,          9.484
2010,01,01,22,00,00,   1.18,        166.500,         10.694
2010,01,01,23,00,00,   1.18,        151.500,          9.310
2010,01,02,00,00,00,   1.18,        159.750,          6.036
2010,01,02,01,00,00,   1.19,        154.500,          8.564
2010,01,02,02,00,00,   1.19,        151.500,          7.062
2010,01,02,03,00,00,   1.19,        153.000,          7.126
2010,01,02,04,00,00,   1.19,        157.500,          5.806
2010,01,02,05,00,00,   1.19,        156.000,          5.356
2010,01,02,06,00,00,   1.19,        160.500,          4.112
2010,01,02,07,00,00,   1.18,        157.500,          2.074
2010,01,02,08,00,00,   1.18,        157.500,          0.534
2010,01,02,09,00,00,   1.18,        162.000,          0.320
2010,01,02,10,00,00,   1.18,        175.500,          0.938
2010,01,02,11,00,00,   1.18,        165.000,          0.514
2010,01,02,12,00,00,   1.18,        193.500,          0.324
2010,01,02,13,00,00,   1.18,        222.000,          1.926
2010,01,02,14,00,00,   1.18,        219.000,          2.326
2010,01,02,15,00,00,   1.17,        213.000,          2.722
2010,01,02,16,00,00,   1.17,        207.000,          4.106
2010,01,02,17,00,00,   1.17,        205.500,          4.540
2010,01,02,18,00,00,   1.17,        202.500,          4.742
2010,01,02,19,00,00,   1.17,        201.000,          4.902
2010,01,02,20,00,00,   1.17,        199.500,          5.100
2010,01,02,21,00,00,   1.17,        184.500,          5.524
2010,01,02,22,00,00,   1.18,        175.500,          5.646
2010,01,02,23,00,00,   1.18,        172.500,          4.870
2010,01,03,00,00,00,   1.18,        151.500,          5.298
2010,01,03,01,00,00,   1.18,        156.000,          4.072
2010,01,03,02,00,00,   1.19,        157.500,          3.760
2010,01,03,03,00,00,   1.19,        162.000,          4.252
2010,01,03,04,00,00,   1.19,        169.500,          4.786
2010,01,03,05,00,00,   1.19,        169.500,          5.530
2010,01,03,06,00,00,   1.19,        174.000,          4.618
2010,01,03,07,00,00,   1.19,        172.500,          3.372
2010,01,03,08,00,00,   1.19,        172.500,          2.300
2010,01,03,09,00,00,   1.19,        142.500,          0.582
2010,01,03,10,00,00,   1.19,        223.500,          1.102
2010,01,03,11,00,00,   1.19,        213.000,          1.670
2010,01,03,12,00,00,   1.19,        199.500,          2.096
2010,01,03,13,00,00,   1.19,        219.000,          2.440
2010,01,03,14,00,00,   1.19,        205.500,          2.714
2010,01,03,15,00,00,   1.18,        211.500,          2.614
2010,01,03,16,00,00,   1.18,        211.500,          3.200
2010,01,03,17,00,00,   1.18,        211.500,          3.214
2010,01,03,18,00,00,   1.18,        204.000,          3.792
2010,01,03,19,00,00,   1.18,        204.000,          4.146
2010,01,03,20,00,00,   1.17,        204.000,          4.496
2010,01,03,21,00,00,   1.18,        201.000,          4.288
2010,01,03,22,00,00,   1.18,        192.000,          4.704
2010,01,03,23,00,00,   1.18,        168.000,          5.574
2010,01,04,00,00,00,   1.19,        157.500,          5.790
2010,01,04,01,00,00,   1.19,        154.500,          5.694
2010,01,04,02,00,00,   1.19,        159.000,          5.890
2010,01,04,03,00,00,   1.19,        162.000,          5.786
2010,01,04,04,00,00,   1.19,        159.000,          4.920
2010,01,04,05,00,00,   1.19,        166.500,          5.820
2010,01,04,06,00,00,   1.19,        171.000,          5.442
2010,01,04,07,00,00,   1.19,        172.500,          5.220
2010,01,04,08,00,00,   1.19,        171.000,          4.664
2010,01,04,09,00,00,   1.19,        159.000,          3.808
2010,01,04,10,00,00,   1.20,        157.500,          4.000
2010,01,04,11,00,00,   1.19,        177.000,          2.288
2010,01,04,12,00,00,   1.19,        193.500,          2.142
2010,01,04,13,00,00,   1.19,        211.500,          2.832
2010,01,04,14,00,00,   1.18,        207.000,          3.546
2010,01,04,15,00,00,   1.18,        207.000,          4.478
2010,01,04,16,00,00,   1.18,        205.500,          5.060
2010,01,04,17,00,00,   1.18,        207.000,          5.408
2010,01,04,18,00,00,   1.17,        204.000,          5.600
2010,01,04,19,00,00,   1.17,        195.000,          5.788
2010,01,04,20,00,00,   1.17,        186.000,          6.702
2010,01,04,21,00,00,   1.18,        175.500,          7.798
2010,01,04,22,00,00,   1.19,        174.000,          8.288
2010,01,04,23,00,00,   1.19,        163.500,          8.356
2010,01,05,00,00,00,   1.19,        159.000,          9.138
2010,01,05,01,00,00,   1.19,        157.500,          8.316
2010,01,05,02,00,00,   1.19,        159.000,          7.048
2010,01,05,03,00,00,   1.19,        165.000,          7.208
2010,01,05,04,00,00,   1.19,        169.500,          7.352
2010,01,05,05,00,00,   1.19,        159.000,          5.772
2010,01,05,06,00,00,   1.20,        162.000,          6.338
2010,01,05,07,00,00,   1.20,        159.000,          5.114
2010,01,05,08,00,00,   1.20,        154.500,          6.176
2010,01,05,09,00,00,   1.20,        163.500,          5.388
2010,01,05,10,00,00,   1.20,        162.000,          5.284
2010,01,05,11,00,00,   1.20,        157.500,          5.782
2010,01,05,12,00,00,   1.19,        178.500,          4.900
2010,01,05,13,00,00,   1.19,        175.500,          5.626
2010,01,05,14,00,00,   1.19,        181.500,          7.362
2010,01,05,15,00,00,   1.19,        180.000,          7.972
2010,01,05,16,00,00,   1.19,        177.000,          8.580
2010,01,05,17,00,00,   1.19,        175.500,          9.160
2010,01,05,18,00,00,   1.19,        174.000,          8.800
2010,01,05,19,00,00,   1.19,        171.000,         10.082
2010,01,05,20,00,00,   1.18,        172.500,         11.254
2010,01,05,21,00,00,   1.18,        171.000,         12.472
2010,01,05,22,00,00,   1.19,        166.500,         12.022
2010,01,05,23,00,00,   1.19,        162.000,         11.564
2010,01,06,00,00,00,   1.19,        163.500,         12.818
2010,01,06,01,00,00,   1.19,        162.000,         12.204
2010,01,06,02,00,00,   1.19,        162.000,          9.060
2010,01,06,03,00,00,   1.19,        162.000,          7.986
2010,01,06,04,00,00,   1.19,        163.500,          7.928
2010,01,06,05,00,00,   1.19,        160.500,          7.046
2010,01,06,06,00,00,   1.19,        165.000,          8.692
2010,01,06,07,00,00,   1.19,        166.500,          7.476
2010,01,06,08,00,00,   1.19,        175.500,          6.102
2010,01,06,09,00,00,   1.19,        178.500,          4.816
2010,01,06,10,00,00,   1.19,        171.000,          4.398
2010,01,06,11,00,00,   1.19,        165.000,          5.532
2010,01,06,12,00,00,   1.19,        171.000,          6.802
2010,01,06,13,00,00,   1.19,        177.000,          7.010
2010,01,06,14,00,00,   1.18,        177.000,          7.662
2010,01,06,15,00,00,   1.18,        180.000,          7.800
2010,01,06,16,00,00,   1.18,        184.500,          8.076
2010,01,06,17,00,00,   1.18,        183.000,          8.216
2010,01,06,18,00,00,   1.18,        181.500,          8.182
2010,01,06,19,00,00,   1.18,        181.500,          8.274
2010,01,06,20,00,00,   1.18,        177.000,          8.686
2010,01,06,21,00,00,   1.18,        174.000,          8.730
2010,01,06,22,00,00,   1.18,        171.000,          8.962
2010,01,06,23,00,00,   1.19,        165.000,          9.528
2010,01,07,00,00,00,   1.19,        154.500,          9.076
2010,01,07,01,00,00,   1.19,        162.000,         10.954
2010,01,07,02,00,00,   1.19,        162.000,         10.334
2010,01,07,03,00,00,   1.19,        160.500,          8.918
2010,01,07,04,00,00,   1.19,        162.000,          7.868
2010,01,07,05,00,00,   1.19,        166.500,          8.164
2010,01,07,06,00,00,   1.19,        165.000,          6.374
2010,01,07,07,00,00,   1.19,        165.000,          5.346
2010,01,07,08,00,00,   1.19,        165.000,          4.482
2010,01,07,09,00,00,   1.19,        163.500,          3.212
2010,01,07,10,00,00,   1.20,        132.000,          0.538
2010,01,07,11,00,00,   1.19,        169.500,          1.814
2010,01,07,12,00,00,   1.19,        177.000,          2.688
2010,01,07,13,00,00,   1.19,        181.500,          1.986
2010,01,07,14,00,00,   1.18,        207.000,          4.130
2010,01,07,15,00,00,   1.18,        208.500,          4.858
2010,01,07,16,00,00,   1.18,        207.000,          4.676
2010,01,07,17,00,00,   1.18,        201.000,          5.728
2010,01,07,18,00,00,   1.17,        189.000,          6.074
2010,01,07,19,00,00,   1.18,        180.000,          7.020
2010,01,07,20,00,00,   1.18,        177.000,          7.090
2010,01,07,21,00,00,   1.18,        178.500,          7.626
2010,01,07,22,00,00,   1.19,        169.500,          8.154
2010,01,07,23,00,00,   1.19,        165.000,          8.700
2010,01,08,00,00,00,   1.19,        166.500,          9.352
2010,01,08,01,00,00,   1.19,        159.000,          8.758
2010,01,08,02,00,00,   1.19,        159.000,          8.060
2010,01,08,03,00,00,   1.19,        162.000,          8.002
2010,01,08,04,00,00,   1.19,        166.500,          8.168
2010,01,08,05,00,00,   1.19,        169.500,          7.510
2010,01,08,06,00,00,   1.19,        163.500,          6.726
2010,01,08,07,00,00,   1.19,        165.000,          6.164
2010,01,08,08,00,00,   1.19,        168.000,          5.698
2010,01,08,09,00,00,   1.19,        168.000,          5.154
2010,01,08,10,00,00,   1.19,        171.000,          4.732
2010,01,08,11,00,00,   1.19,        166.500,          4.122
2010,01,08,12,00,00,   1.19,        171.000,          4.508
2010,01,08,13,00,00,   1.19,        183.000,          3.858
2010,01,08,14,00,00,   1.18,        190.500,          4.930
2010,01,08,15,00,00,   1.18,        186.000,          6.484
2010,01,08,16,00,00,   1.18,        177.000,          7.422
2010,01,08,17,00,00,   1.18,        177.000,          7.918
2010,01,08,18,00,00,   1.17,        175.500,          8.444
2010,01,08,19,00,00,   1.17,        175.500,          9.234
2010,01,08,20,00,00,   1.17,        174.000,          9.788
2010,01,08,21,00,00,   1.18,        171.000,         10.010
2010,01,08,22,00,00,   1.18,        166.500,         10.166
2010,01,08,23,00,00,   1.19,        160.500,          9.702
2010,01,09,00,00,00,   1.19,        157.500,          9.906
2010,01,09,01,00,00,   1.19,        162.000,         10.902
2010,01,09,02,00,00,   1.19,        162.000,         10.306
2010,01,09,03,00,00,   1.19,        162.000,          9.928
2010,01,09,04,00,00,   1.19,        163.500,          8.346
2010,01,09,05,00,00,   1.19,        162.000,          8.168
2010,01,09,06,00,00,   1.19,        160.500,          7.322
2010,01,09,07,00,00,   1.19,        159.000,          5.294
2010,01,09,08,00,00,   1.19,        162.000,          4.982
2010,01,09,09,00,00,   1.19,        166.500,          4.676
2010,01,09,10,00,00,   1.19,        163.500,          5.364
2010,01,09,11,00,00,   1.19,        163.500,          4.918
2010,01,09,12,00,00,   1.19,        181.500,          3.980
2010,01,09,13,00,00,   1.18,        192.000,          4.094
2010,01,09,14,00,00,   1.18,        195.000,          5.302
2010,01,09,15,00,00,   1.18,        189.000,          5.630
2010,01,09,16,00,00,   1.17,        187.500,          6.382
2010,01,09,17,00,00,   1.17,        184.500,          7.232
2010,01,09,18,00,00,   1.18,        178.500,          8.086
2010,01,09,19,00,00,   1.18,        174.000,          8.572
2010,01,09,20,00,00,   1.18,        174.000,          9.184
2010,01,09,21,00,00,   1.18,        171.000,          8.968
2010,01,09,22,00,00,   1.18,        166.500,          9.350
2010,01,09,23,00,00,   1.19,        162.000,          9.498
2010,01,10,00,00,00,   1.19,        157.500,         10.056
2010,01,10,01,00,00,   1.19,        157.500,         10.372
2010,01,10,02,00,00,   1.19,        159.000,          9.676
2010,01,10,03,00,00,   1.19,        162.000,          9.384
2010,01,10,04,00,00,   1.19,        163.500,          9.072
2010,01,10,05,00,00,   1.19,        165.000,          8.692
2010,01,10,06,00,00,   1.19,        162.000,          7.572
2010,01,10,07,00,00,   1.19,        165.000,          6.406
2010,01,10,08,00,00,   1.19,        165.000,          5.704
2010,01,10,09,00,00,   1.19,        165.000,          4.518
2010,01,10,10,00,00,   1.19,        168.000,          3.800
2010,01,10,11,00,00,   1.19,        184.500,          1.790
2010,01,10,12,00,00,   1.19,        327.000,          0.868
2010,01,10,13,00,00,   1.19,        261.000,          2.148
2010,01,10,14,00,00,   1.18,        225.000,          2.398
2010,01,10,15,00,00,   1.18,        213.000,          4.496
2010,01,10,16,00,00,   1.18,        199.500,          4.526
2010,01,10,17,00,00,   1.18,        207.000,          4.558
2010,01,10,18,00,00,   1.17,        207.000,          5.426
2010,01,10,19,00,00,   1.17,        199.500,          5.214
2010,01,10,20,00,00,   1.18,        181.500,          5.972
2010,01,10,21,00,00,   1.18,        175.500,          6.874
2010,01,10,22,00,00,   1.18,        166.500,          7.674
2010,01,10,23,00,00,   1.19,        157.500,          7.576
2010,01,11,00,00,00,   1.19,        156.000,          7.936
2010,01,11,01,00,00,   1.19,        163.500,          8.078
2010,01,11,02,00,00,   1.19,        165.000,          9.110
2010,01,11,03,00,00,   1.19,        168.000,          8.928
2010,01,11,04,00,00,   1.19,        169.500,          8.742
2010,01,11,05,00,00,   1.19,        169.500,          8.448
2010,01,11,06,00,00,   1.19,        169.500,          8.424
2010,01,11,07,00,00,   1.19,        169.500,          7.858
2010,01,11,08,00,00,   1.19,        168.000,          5.888
2010,01,11,09,00,00,   1.19,        147.000,          3.148
2010,01,11,10,00,00,   1.20,        153.000,          2.138
2010,01,11,11,00,00,   1.19,        150.000,          4.204
2010,01,11,12,00,00,   1.19,        160.500,          4.082
2010,01,11,13,00,00,   1.19,        202.500,          3.768
2010,01,11,14,00,00,   1.19,        205.500,          5.454
2010,01,11,15,00,00,   1.19,        207.000,          5.568
2010,01,11,16,00,00,   1.19,        210.000,          5.774
2010,01,11,17,00,00,   1.19,        207.000,          6.312
2010,01,11,18,00,00,   1.19,        201.000,          7.084
2010,01,11,19,00,00,   1.19,        190.500,          7.212
2010,01,11,20,00,00,   1.19,        183.000,          8.364
2010,01,11,21,00,00,   1.19,        177.000,          8.530
2010,01,11,22,00,00,   1.19,        172.500,          8.978
2010,01,11,23,00,00,   1.20,        166.500,          9.510
2010,01,12,00,00,00,   1.20,        148.500,          9.774
2010,01,12,01,00,00,   1.20,        147.000,         10.516
2010,01,12,02,00,00,   1.20,        151.500,         10.886
2010,01,12,03,00,00,   1.20,        151.500,          9.520
2010,01,12,04,00,00,   1.20,        144.000,         10.454
2010,01,12,05,00,00,   1.20,        150.000,          7.784
2010,01,12,06,00,00,   1.20,        157.500,         11.374
2010,01,12,07,00,00,   1.20,        154.500,          8.004
2010,01,12,08,00,00,   1.20,        156.000,          7.000
2010,01,12,09,00,00,   1.20,        154.500,          7.320
2010,01,12,10,00,00,   1.20,        154.500,          7.054
2010,01,12,11,00,00,   1.20,        148.500,          7.502
2010,01,12,12,00,00,   1.19,        168.000,          7.220
2010,01,12,13,00,00,   1.19,        175.500,          9.560
2010,01,12,14,00,00,   1.19,        175.500,         10.032
2010,01,12,15,00,00,   1.18,        181.500,         10.238
2010,01,12,16,00,00,   1.18,        180.000,         11.198
2010,01,12,17,00,00,   1.18,        178.500,         11.180
2010,01,12,18,00,00,   1.18,        177.000,         12.060
2010,01,12,19,00,00,   1.18,        178.500,         13.078
2010,01,12,20,00,00,   1.18,        177.000,         13.380
2010,01,12,21,00,00,   1.19,        175.500,         14.076
2010,01,12,22,00,00,   1.19,        174.000,         13.748
2010,01,12,23,00,00,   1.19,        166.500,         12.886
2010,01,13,00,00,00,   1.20,        157.500,         11.804
2010,01,13,01,00,00,   1.20,        157.500,          9.944
2010,01,13,02,00,00,   1.19,        160.500,          8.890
2010,01,13,03,00,00,   1.19,        160.500,          6.426
2010,01,13,04,00,00,   1.19,        160.500,          6.950
2010,01,13,05,00,00,   1.20,        163.500,          6.904
2010,01,13,06,00,00,   1.20,        162.000,          7.598
2010,01,13,07,00,00,   1.20,        162.000,          9.962
2010,01,13,08,00,00,   1.20,        162.000,         10.224
2010,01,13,09,00,00,   1.20,        159.000,          8.608
2010,01,13,10,00,00,   1.20,        153.000,          5.006
2010,01,13,11,00,00,   1.20,        160.500,          5.902
2010,01,13,12,00,00,   1.19,        174.000,          5.872
2010,01,13,13,00,00,   1.18,        181.500,          6.552
2010,01,13,14,00,00,   1.18,        180.000,          8.012
2010,01,13,15,00,00,   1.18,        180.000,          7.942
2010,01,13,16,00,00,   1.18,        180.000,          8.264
2010,01,13,17,00,00,   1.18,        180.000,          8.974
2010,01,13,18,00,00,   1.18,        178.500,          9.334
2010,01,13,19,00,00,   1.18,        178.500,          9.852
2010,01,13,20,00,00,   1.18,        172.500,         10.400
2010,01,13,21,00,00,   1.18,        171.000,         11.042
2010,01,13,22,00,00,   1.18,        165.000,         10.574
2010,01,13,23,00,00,   1.19,        163.500,         10.202
2010,01,14,00,00,00,   1.19,        160.500,          9.676
2010,01,14,01,00,00,   1.19,        163.500,          8.432
2010,01,14,02,00,00,   1.19,        165.000,          7.848
2010,01,14,03,00,00,   1.19,        163.500,          7.630
2010,01,14,04,00,00,   1.19,        163.500,          7.234
2010,01,14,05,00,00,   1.19,        163.500,          6.422
2010,01,14,06,00,00,   1.19,        160.500,          5.662
2010,01,14,07,00,00,   1.19,        162.000,          4.774
2010,01,14,08,00,00,   1.19,        163.500,          4.534
2010,01,14,09,00,00,   1.19,        165.000,          4.612
2010,01,14,10,00,00,   1.19,        162.000,          4.348
2010,01,14,11,00,00,   1.19,        163.500,          4.006
2010,01,14,12,00,00,   1.19,        172.500,          3.844
2010,01,14,13,00,00,   1.19,        219.000,          3.290
2010,01,14,14,00,00,   1.19,        217.500,          3.650
2010,01,14,15,00,00,   1.19,        211.500,          4.436
2010,01,14,16,00,00,   1.18,        208.500,          4.254
2010,01,14,17,00,00,   1.18,        210.000,          3.960
2010,01,14,18,00,00,   1.18,        207.000,          4.274
2010,01,14,19,00,00,   1.18,        205.500,          3.678
2010,01,14,20,00,00,   1.18,        202.500,          4.248
2010,01,14,21,00,00,   1.18,        190.500,          4.790
2010,01,14,22,00,00,   1.18,        184.500,          4.538
2010,01,14,23,00,00,   1.19,        178.500,          4.328
2010,01,15,00,00,00,   1.19,        169.500,          4.870
2010,01,15,01,00,00,   1.19,        157.500,          3.754
2010,01,15,02,00,00,   1.19,        163.500,          4.270
2010,01,15,03,00,00,   1.19,        165.000,          3.326
2010,01,15,04,00,00,   1.19,        169.500,          3.598
2010,01,15,05,00,00,   1.19,        178.500,          3.702
2010,01,15,06,00,00,   1.19,        181.500,          3.460
2010,01,15,07,00,00,   1.19,        183.000,          3.074
2010,01,15,08,00,00,   1.19,        187.500,          3.086
2010,01,15,09,00,00,   1.19,        204.000,          2.688
2010,01,15,10,00,00,   1.19,        210.000,          2.468
2010,01,15,11,00,00,   1.19,        223.500,          2.340
2010,01,15,12,00,00,   1.19,        226.500,          1.086
2010,01,15,13,00,00,   1.19,        289.500,          1.258
2010,01,15,14,00,00,   1.19,        280.500,          2.298
2010,01,15,15,00,00,   1.19,        247.500,          2.214
2010,01,15,16,00,00,   1.19,        244.500,          2.372
2010,01,15,17,00,00,   1.18,        237.000,          1.970
2010,01,15,18,00,00,   1.18,        255.000,          2.314
2010,01,15,19,00,00,   1.18,        262.500,          2.628
2010,01,15,20,00,00,   1.18,        234.000,          2.886
2010,01,15,21,00,00,   1.18,        202.500,          3.682
2010,01,15,22,00,00,   1.18,        199.500,          4.332
2010,01,15,23,00,00,   1.19,        175.500,          4.798
2010,01,16,00,00,00,   1.19,        162.000,          4.914
2010,01,16,01,00,00,   1.19,        157.500,          5.590
2010,01,16,02,00,00,   1.19,        172.500,          3.984
2010,01,16,03,00,00,   1.19,        184.500,          3.364
2010,01,16,04,00,00,   1.19,        187.500,          4.038
2010,01,16,05,00,00,   1.19,        175.500,          4.912
2010,01,16,06,00,00,   1.19,        171.000,          5.614
2010,01,16,07,00,00,   1.19,        177.000,          4.514
2010,01,16,08,00,00,   1.19,        169.500,          4.702
2010,01,16,09,00,00,   1.19,        171.000,          6.210
2010,01,16,10,00,00,   1.19,        172.500,          4.520
2010,01,16,11,00,00,   1.19,        171.000,          4.412
2010,01,16,12,00,00,   1.19,        178.500,          3.234
2010,01,16,13,00,00,   1.19,        232.500,          2.070
2010,01,16,14,00,00,   1.19,        208.500,          3.294
2010,01,16,15,00,00,   1.18,        208.500,          3.476
2010,01,16,16,00,00,   1.18,        216.000,          2.956
2010,01,16,17,00,00,   1.18,        210.000,          3.384
2010,01,16,18,00,00,   1.18,        214.500,          3.494
2010,01,16,19,00,00,   1.18,        204.000,          4.902
2010,01,16,20,00,00,   1.18,        196.500,          5.108
2010,01,16,21,00,00,   1.18,        196.500,          4.834
2010,01,16,22,00,00,   1.18,        193.500,          4.416
2010,01,16,23,00,00,   1.19,        184.500,          4.458
2010,01,17,00,00,00,   1.19,        168.000,          6.080
2010,01,17,01,00,00,   1.19,        165.000,          6.194
2010,01,17,02,00,00,   1.19,        166.500,          6.300
2010,01,17,03,00,00,   1.19,        165.000,          6.354
2010,01,17,04,00,00,   1.19,        163.500,          7.350
2010,01,17,05,00,00,   1.19,        162.000,          7.458
2010,01,17,06,00,00,   1.19,        163.500,          6.072
2010,01,17,07,00,00,   1.19,        159.000,          5.564
2010,01,17,08,00,00,   1.19,        159.000,          5.198
2010,01,17,09,00,00,   1.19,        162.000,          3.500
2010,01,17,10,00,00,   1.20,        172.500,          4.714
2010,01,17,11,00,00,   1.20,        169.500,          4.538
2010,01,17,12,00,00,   1.19,        174.000,          5.240
2010,01,17,13,00,00,   1.19,        184.500,          3.472
2010,01,17,14,00,00,   1.19,        217.500,          3.318
2010,01,17,15,00,00,   1.19,        205.500,          3.350
2010,01,17,16,00,00,   1.18,        211.500,          4.550
2010,01,17,17,00,00,   1.18,        204.000,          4.144
2010,01,17,18,00,00,   1.18,        204.000,          5.496
2010,01,17,19,00,00,   1.18,        196.500,          5.192
2010,01,17,20,00,00,   1.18,        180.000,          6.520
2010,01,17,21,00,00,   1.18,        169.500,          7.722
2010,01,17,22,00,00,   1.19,        166.500,          8.450
2010,01,17,23,00,00,   1.19,        157.500,          8.978
2010,01,18,00,00,00,   1.19,        157.500,          8.530
2010,01,18,01,00,00,   1.19,        154.500,          8.634
2010,01,18,02,00,00,   1.19,        157.500,          8.166
2010,01,18,03,00,00,   1.19,        153.000,          7.994
2010,01,18,04,00,00,   1.19,        160.500,          8.494
2010,01,18,05,00,00,   1.19,        160.500,          6.306
2010,01,18,06,00,00,   1.19,        165.000,          7.670
2010,01,18,07,00,00,   1.19,        171.000,          8.034
2010,01,18,08,00,00,   1.19,        172.500,          9.072
2010,01,18,09,00,00,   1.19,        172.500,          9.096
2010,01,18,10,00,00,   1.19,        168.000,          8.416
2010,01,18,11,00,00,   1.19,        162.000,          6.728
2010,01,18,12,00,00,   1.19,        178.500,          5.694
2010,01,18,13,00,00,   1.19,        186.000,          5.248
2010,01,18,14,00,00,   1.19,        193.500,          4.978
2010,01,18,15,00,00,   1.19,        195.000,          5.478
2010,01,18,16,00,00,   1.19,        187.500,          6.102
2010,01,18,17,00,00,   1.19,        181.500,          5.930
2010,01,18,18,00,00,   1.18,        180.000,          7.340
2010,01,18,19,00,00,   1.19,        169.500,          7.692
2010,01,18,20,00,00,   1.19,        168.000,          7.612
2010,01,18,21,00,00,   1.19,        169.500,          8.644
2010,01,18,22,00,00,   1.19,        154.500,          8.322
2010,01,18,23,00,00,   1.19,        162.000,          9.640
2010,01,19,00,00,00,   1.19,        168.000,          9.992
2010,01,19,01,00,00,   1.19,        166.500,         11.308
2010,01,19,02,00,00,   1.19,        169.500,         11.178
2010,01,19,03,00,00,   1.19,        168.000,         11.534
2010,01,19,04,00,00,   1.19,        166.500,         10.990
2010,01,19,05,00,00,   1.19,        166.500,          7.958
2010,01,19,06,00,00,   1.19,        166.500,          8.244
2010,01,19,07,00,00,   1.19,        163.500,          6.922
2010,01,19,08,00,00,   1.19,        160.500,          5.534
2010,01,19,09,00,00,   1.19,        162.000,          6.086
2010,01,19,10,00,00,   1.19,        165.000,          5.650
2010,01,19,11,00,00,   1.19,        163.500,          5.144
2010,01,19,12,00,00,   1.18,        180.000,          4.872
2010,01,19,13,00,00,   1.18,        190.500,          4.648
2010,01,19,14,00,00,   1.18,        195.000,          5.148
2010,01,19,15,00,00,   1.18,        195.000,          5.402
2010,01,19,16,00,00,   1.18,        180.000,          6.810
2010,01,19,17,00,00,   1.17,        178.500,          7.218
2010,01,19,18,00,00,   1.17,        180.000,          7.368
2010,01,19,19,00,00,   1.17,        175.500,          7.934
2010,01,19,20,00,00,   1.17,        169.500,          9.116
2010,01,19,21,00,00,   1.18,        163.500,          9.170
2010,01,19,22,00,00,   1.18,        157.500,          9.308
2010,01,19,23,00,00,   1.18,        150.000,          9.922
2010,01,20,00,00,00,   1.18,        153.000,          9.622
2010,01,20,01,00,00,   1.18,        157.500,          8.752
2010,01,20,02,00,00,   1.19,        154.500,          7.248
2010,01,20,03,00,00,   1.19,        156.000,          7.606
2010,01,20,04,00,00,   1.19,        156.000,          6.860
2010,01,20,05,00,00,   1.19,        160.500,          6.602
2010,01,20,06,00,00,   1.18,        162.000,          6.638
2010,01,20,07,00,00,   1.18,        160.500,          7.076
2010,01,20,08,00,00,   1.18,        153.000,          5.654
2010,01,20,09,00,00,   1.18,        148.500,          4.728
2010,01,20,10,00,00,   1.19,        166.500,          4.318
2010,01,20,11,00,00,   1.19,        165.000,          5.002
2010,01,20,12,00,00,   1.18,        177.000,          4.842
2010,01,20,13,00,00,   1.18,        183.000,          4.362
2010,01,20,14,00,00,   1.18,        196.500,          4.050
2010,01,20,15,00,00,   1.18,        201.000,          4.510
2010,01,20,16,00,00,   1.17,        204.000,          5.096
2010,01,20,17,00,00,   1.17,        196.500,          5.398
2010,01,20,18,00,00,   1.17,        189.000,          5.986
2010,01,20,19,00,00,   1.17,        186.000,          6.224
2010,01,20,20,00,00,   1.17,        180.000,          6.608
2010,01,20,21,00,00,   1.17,        184.500,          6.394
2010,01,20,22,00,00,   1.17,        174.000,          6.180
2010,01,20,23,00,00,   1.18,        157.500,          6.106
2010,01,21,00,00,00,   1.18,        150.000,          7.234
2010,01,21,01,00,00,   1.18,        156.000,          6.684
2010,01,21,02,00,00,   1.18,        157.500,          6.326
2010,01,21,03,00,00,   1.18,        160.500,          5.382
2010,01,21,04,00,00,   1.18,        159.000,          4.512
2010,01,21,05,00,00,   1.18,        159.000,          3.354
2010,01,21,06,00,00,   1.19,        175.500,          1.450
2010,01,21,07,00,00,   1.19,        180.000,          0.920
2010,01,21,08,00,00,   1.19,        181.500,          0.706
2010,01,21,09,00,00,   1.19,        357.000,          0.800
2010,01,21,10,00,00,   1.19,         27.000,          0.586
2010,01,21,11,00,00,   1.19,        199.500,          1.090
2010,01,21,12,00,00,   1.19,        222.000,          0.440
2010,01,21,13,00,00,   1.18,        229.500,          1.684
2010,01,21,14,00,00,   1.18,        225.000,          1.832
2010,01,21,15,00,00,   1.17,        208.500,          2.826
2010,01,21,16,00,00,   1.17,        210.000,          3.276
