,leaking_rate,n_reservoir,regularization,sparsity,spectral_radius,scores
110,0.45,100,10000.0,0.2,0.001,98.81976777103591
111,0.45,100,10000.0,0.2,0.01,98.82035456057845
112,0.45,100,10000.0,0.2,0.1,98.82572705267837
113,0.45,100,10000.0,0.2,1.0,98.83043807520902
114,0.45,100,10000.0,0.5,1e-05,98.81970303161972
115,0.45,100,10000.0,0.5,0.0001,98.81971217679086
116,0.45,100,10000.0,0.5,0.001,98.8198035895581
117,0.45,100,10000.0,0.5,0.01,98.82071382518852
118,0.45,100,10000.0,0.5,0.1,98.82942936625078
119,0.45,100,10000.0,0.5,1.0,98.87958651845422
120,0.45,100,10000.0,0.9,1e-05,98.81970152055949
121,0.45,100,10000.0,0.9,0.0001,98.81969706640552
122,0.45,100,10000.0,0.9,0.001,98.81965250750551
123,0.45,100,10000.0,0.9,0.01,98.81920518195363
124,0.45,100,10000.0,0.9,0.1,98.81455776343068
125,0.45,100,10000.0,0.9,1.0,98.74966533298205
126,0.45,100,251.18864315095797,0.2,1e-05,89.22236064057302
127,0.45,100,251.18864315095797,0.2,0.0001,89.22238272633092
128,0.45,100,251.18864315095797,0.2,0.001,89.22260322542172
129,0.45,100,251.18864315095797,0.2,0.01,89.22477234377992
130,0.45,100,251.18864315095797,0.2,0.1,89.24285580980319
131,0.45,100,251.18864315095797,0.2,1.0,89.07475458916805
132,0.45,100,251.18864315095797,0.5,1e-05,89.22236055307587
133,0.45,100,251.18864315095797,0.5,0.0001,89.22238185187494
134,0.45,100,251.18864315095797,0.5,0.001,89.22259453232671
135,0.45,100,251.18864315095797,0.5,0.01,89.22469058485171
136,0.45,100,251.18864315095797,0.5,0.1,89.24257968452581
137,0.45,100,251.18864315095797,0.5,1.0,89.13428454371937
138,0.45,100,251.18864315095797,0.9,1e-05,89.22235772920693
139,0.45,100,251.18864315095797,0.9,0.0001,89.22235361303082
140,0.45,100,251.18864315095797,0.9,0.001,89.22231212816075
141,0.45,100,251.18864315095797,0.9,0.01,89.22186498560272
142,0.45,100,251.18864315095797,0.9,0.1,89.21418342978284
143,0.45,100,251.18864315095797,0.9,1.0,88.85589167792
144,0.45,100,6.30957344480193,0.2,1e-05,87.22356040099004
145,0.45,100,6.30957344480193,0.2,0.0001,87.22359007713696
146,0.45,100,6.30957344480193,0.2,0.001,87.22388203577383
147,0.45,100,6.30957344480193,0.2,0.01,87.22632097713252
148,0.45,100,6.30957344480193,0.2,0.1,87.20301223411501
149,0.45,100,6.30957344480193,0.2,1.0,85.28305656786243
150,0.45,100,6.30957344480193,0.5,1e-05,87.22355905192053
151,0.45,100,6.30957344480193,0.5,0.0001,87.22357659245102
152,0.45,100,6.30957344480193,0.5,0.001,87.22374779024562
153,0.45,100,6.30957344480193,0.5,0.01,87.2250393334616
154,0.45,100,6.30957344480193,0.5,0.1,87.1967947939166
155,0.45,100,6.30957344480193,0.5,1.0,85.49001183963621
156,0.45,100,6.30957344480193,0.9,1e-05,87.2235559694167
157,0.45,100,6.30957344480193,0.9,0.0001,87.22354577151127
158,0.45,100,6.30957344480193,0.9,0.001,87.22343999085018
159,0.45,100,6.30957344480193,0.9,0.01,87.22200239548103
160,0.45,100,6.30957344480193,0.9,0.1,87.17047872243303
161,0.45,100,6.30957344480193,0.9,1.0,85.35323226607102
162,0.45,100,0.1584893192461111,0.2,1e-05,86.63201395866342
163,0.45,100,0.1584893192461111,0.2,0.0001,86.63207142773781
164,0.45,100,0.1584893192461111,0.2,0.001,86.63252781472089
165,0.45,100,0.1584893192461111,0.2,0.01,86.62528022948838
166,0.45,100,0.1584893192461111,0.2,0.1,85.72922841780071
167,0.45,100,0.1584893192461111,0.2,1.0,83.41060604992155
168,0.45,100,0.1584893192461111,0.5,1e-05,86.63201506124533
169,0.45,100,0.1584893192461111,0.5,0.0001,86.63208268566414
170,0.45,100,0.1584893192461111,0.5,0.001,86.63266361450798
171,0.45,100,0.1584893192461111,0.5,0.01,86.62895757378745
172,0.45,100,0.1584893192461111,0.5,0.1,85.89444510695164
173,0.45,100,0.1584893192461111,0.5,1.0,83.47830823858105
174,0.45,100,0.1584893192461111,0.9,1e-05,86.63200936159883
175,0.45,100,0.1584893192461111,0.9,0.0001,86.63202576370996
176,0.45,100,0.1584893192461111,0.9,0.001,86.63210186469928
177,0.45,100,0.1584893192461111,0.9,0.01,86.62410100704771
178,0.45,100,0.1584893192461111,0.9,0.1,85.90103374797877
179,0.45,100,0.1584893192461111,0.9,1.0,83.45009354917397
180,0.45,100,0.003981071705534969,0.2,1e-05,86.26056697738615
181,0.45,100,0.003981071705534969,0.2,0.0001,86.2607006144417
182,0.45,100,0.003981071705534969,0.2,0.001,86.26070387963465
183,0.45,100,0.003981071705534969,0.2,0.01,86.13428417379514
184,0.45,100,0.003981071705534969,0.2,0.1,83.95808758140149
185,0.45,100,0.003981071705534969,0.2,1.0,82.55725206572595
186,0.45,100,0.003981071705534969,0.5,1e-05,86.2605073955217
187,0.45,100,0.003981071705534969,0.5,0.0001,86.26010758890311
188,0.45,100,0.003981071705534969,0.5,0.001,86.25505474707018
189,0.45,100,0.003981071705534969,0.5,0.01,86.10513127580907
190,0.45,100,0.003981071705534969,0.5,0.1,83.92604638105654
191,0.45,100,0.003981071705534969,0.5,1.0,82.57379163301286
192,0.45,100,0.003981071705534969,0.9,1e-05,86.26047478107729
193,0.45,100,0.003981071705534969,0.9,0.0001,86.25977986875705
194,0.45,100,0.003981071705534969,0.9,0.001,86.2516237586954
195,0.45,100,0.003981071705534969,0.9,0.01,86.05986615223314
196,0.45,100,0.003981071705534969,0.9,0.1,83.90810720767037
197,0.45,100,0.003981071705534969,0.9,1.0,82.63363454506774
198,0.45,100,0.0001,0.2,1e-05,88.78969800846575
199,0.45,100,0.0001,0.2,0.0001,88.68001143888797
200,0.45,100,0.0001,0.2,0.001,87.72100250349185
201,0.45,100,0.0001,0.2,0.01,89.40110658910025
202,0.45,100,0.0001,0.2,0.1,85.75288106761487
203,0.45,100,0.0001,0.2,1.0,86.16941293556191
204,0.45,100,0.0001,0.5,1e-05,88.79573467079403
205,0.45,100,0.0001,0.5,0.0001,88.7393132338302
206,0.45,100,0.0001,0.5,0.001,88.20628377648255
207,0.45,100,0.0001,0.5,0.01,85.93064494983133
208,0.45,100,0.0001,0.5,0.1,86.68219846300684
209,0.45,100,0.0001,0.5,1.0,85.82261010519204
210,0.45,100,0.0001,0.9,1e-05,88.79663992084733
211,0.45,100,0.0001,0.9,0.0001,88.74825562876093
212,0.45,100,0.0001,0.9,0.001,88.28548922973327
213,0.45,100,0.0001,0.9,0.01,85.87811116130523
214,0.45,100,0.0001,0.9,0.1,87.87056960338874
215,0.45,100,0.0001,0.9,1.0,84.68172291425053
216,0.6000000000000001,100,10000.0,0.2,1e-05,97.55626446560073
217,0.6000000000000001,100,10000.0,0.2,0.0001,97.55627218958934
218,0.6000000000000001,100,10000.0,0.2,0.001,97.55634939879921
219,0.6000000000000001,100,10000.0,0.2,0.01,97.55711842359545
220,0.6000000000000001,100,10000.0,0.2,0.1,97.56450201117501
221,0.6000000000000001,100,10000.0,0.2,1.0,97.60760460356342
222,0.6000000000000001,100,10000.0,0.5,1e-05,97.55626464792913
223,0.6000000000000001,100,10000.0,0.5,0.0001,97.55627401294369
224,0.6000000000000001,100,10000.0,0.5,0.001,97.55636763975929
225,0.6000000000000001,100,10000.0,0.5,0.01,97.55730157627613
226,0.6000000000000001,100,10000.0,0.5,0.1,97.56640932366025
227,0.6000000000000001,100,10000.0,0.5,1.0,97.63537247892259
228,0.6000000000000001,100,10000.0,0.9,1e-05,97.55626346099486
229,0.6000000000000001,100,10000.0,0.9,0.0001,97.55626214375269
230,0.6000000000000001,100,10000.0,0.9,0.001,97.55624896305045
231,0.6000000000000001,100,10000.0,0.9,0.01,97.55611632705768
232,0.6000000000000001,100,10000.0,0.9,0.1,97.55470616968762
233,0.6000000000000001,100,10000.0,0.9,1.0,97.53091490689332
234,0.6000000000000001,100,251.18864315095797,0.2,1e-05,90.00927872384585
235,0.6000000000000001,100,251.18864315095797,0.2,0.0001,90.00929422495908
236,0.6000000000000001,100,251.18864315095797,0.2,0.001,90.00944899450685
237,0.6000000000000001,100,251.18864315095797,0.2,0.01,90.01097251815861
238,0.6000000000000001,100,251.18864315095797,0.2,0.1,90.02377884689736
239,0.6000000000000001,100,251.18864315095797,0.2,1.0,89.91545276000905
240,0.6000000000000001,100,251.18864315095797,0.5,1e-05,90.00927860331257
241,0.6000000000000001,100,251.18864315095797,0.5,0.0001,90.00929301990992
242,0.6000000000000001,100,251.18864315095797,0.5,0.001,90.00943697248175
243,0.6000000000000001,100,251.18864315095797,0.5,0.01,90.01085516423022
244,0.6000000000000001,100,251.18864315095797,0.5,0.1,90.02291105523193
245,0.6000000000000001,100,251.18864315095797,0.5,1.0,89.94675526134829
246,0.6000000000000001,100,251.18864315095797,0.9,1e-05,90.00927658061039
247,0.6000000000000001,100,251.18864315095797,0.9,0.0001,90.00927279276739
248,0.6000000000000001,100,251.18864315095797,0.9,0.001,90.00923468895807
249,0.6000000000000001,100,251.18864315095797,0.9,0.01,90.00883112528989
250,0.6000000000000001,100,251.18864315095797,0.9,0.1,90.00255676124719
251,0.6000000000000001,100,251.18864315095797,0.9,1.0,89.7430038124703
252,0.6000000000000001,100,6.30957344480193,0.2,1e-05,88.17137704405849
253,0.6000000000000001,100,6.30957344480193,0.2,0.0001,88.17138965052398
254,0.6000000000000001,100,6.30957344480193,0.2,0.001,88.17151371660714
255,0.6000000000000001,100,6.30957344480193,0.2,0.01,88.17255448180713
256,0.6000000000000001,100,6.30957344480193,0.2,0.1,88.16311932475355
257,0.6000000000000001,100,6.30957344480193,0.2,1.0,87.11959420228153
258,0.6000000000000001,100,6.30957344480193,0.5,1e-05,88.17137645753081
259,0.6000000000000001,100,6.30957344480193,0.5,0.0001,88.17138378780078
260,0.6000000000000001,100,6.30957344480193,0.5,0.001,88.17145534506109
261,0.6000000000000001,100,6.30957344480193,0.5,0.01,88.17199661323896
262,0.6000000000000001,100,6.30957344480193,0.5,0.1,88.16036257345142
263,0.6000000000000001,100,6.30957344480193,0.5,1.0,87.27006809036311
264,0.6000000000000001,100,6.30957344480193,0.9,1e-05,88.17137527410135
265,0.6000000000000001,100,6.30957344480193,0.9,0.0001,88.17137195554103
266,0.6000000000000001,100,6.30957344480193,0.9,0.001,88.17133722565626
267,0.6000000000000001,100,6.30957344480193,0.9,0.01,88.17083562217307
268,0.6000000000000001,100,6.30957344480193,0.9,0.1,88.15062503135869
269,0.6000000000000001,100,6.30957344480193,0.9,1.0,87.19447324843391
270,0.6000000000000001,100,0.1584893192461111,0.2,1e-05,87.6258607439769
271,0.6000000000000001,100,0.1584893192461111,0.2,0.0001,87.62585155296574
272,0.6000000000000001,100,0.1584893192461111,0.2,0.001,87.62571868188184
273,0.6000000000000001,100,0.1584893192461111,0.2,0.01,87.62030433848632
274,0.6000000000000001,100,0.1584893192461111,0.2,0.1,87.23155693403118
275,0.6000000000000001,100,0.1584893192461111,0.2,1.0,85.29888109885262
276,0.6000000000000001,100,0.1584893192461111,0.5,1e-05,87.62586088785245
277,0.6000000000000001,100,0.1584893192461111,0.5,0.0001,87.62585307311606
278,0.6000000000000001,100,0.1584893192461111,0.5,0.001,87.62574202789033
279,0.6000000000000001,100,0.1584893192461111,0.5,0.01,87.62135359283009
280,0.6000000000000001,100,0.1584893192461111,0.5,0.1,87.30538085263231
281,0.6000000000000001,100,0.1584893192461111,0.5,1.0,85.37831336821388
282,0.6000000000000001,100,0.1584893192461111,0.9,1e-05,87.62586243891026
283,0.6000000000000001,100,0.1584893192461111,0.9,0.0001,87.62586859706438
284,0.6000000000000001,100,0.1584893192461111,0.9,0.001,87.62589859763894
285,0.6000000000000001,100,0.1584893192461111,0.9,0.01,87.62304815682391
286,0.6000000000000001,100,0.1584893192461111,0.9,0.1,87.32882660949811
287,0.6000000000000001,100,0.1584893192461111,0.9,1.0,85.35609168319719
288,0.6000000000000001,100,0.003981071705534969,0.2,1e-05,87.27241182697135
289,0.6000000000000001,100,0.003981071705534969,0.2,0.0001,87.2723275107034
290,0.6000000000000001,100,0.003981071705534969,0.2,0.001,87.2710996399753
291,0.6000000000000001,100,0.003981071705534969,0.2,0.01,87.22154672744114
292,0.6000000000000001,100,0.003981071705534969,0.2,0.1,85.89742759062933
293,0.6000000000000001,100,0.003981071705534969,0.2,1.0,84.67796103581274
294,0.6000000000000001,100,0.003981071705534969,0.5,1e-05,87.27238841850523
295,0.6000000000000001,100,0.003981071705534969,0.5,0.0001,87.27209418351883
296,0.6000000000000001,100,0.003981071705534969,0.5,0.001,87.26884219406725
297,0.6000000000000001,100,0.003981071705534969,0.5,0.01,87.20645569137037
298,0.6000000000000001,100,0.003981071705534969,0.5,0.1,85.89957705955943
299,0.6000000000000001,100,0.003981071705534969,0.5,1.0,84.60272189021101
300,0.6000000000000001,100,0.003981071705534969,0.9,1e-05,87.27237250085413
301,0.6000000000000001,100,0.003981071705534969,0.9,0.0001,87.27193436139542
302,0.6000000000000001,100,0.003981071705534969,0.9,0.001,87.26718055284523
303,0.6000000000000001,100,0.003981071705534969,0.9,0.01,87.18471441161053
304,0.6000000000000001,100,0.003981071705534969,0.9,0.1,85.92018107920664
305,0.6000000000000001,100,0.003981071705534969,0.9,1.0,84.65498106128203
306,0.6000000000000001,100,0.0001,0.2,1e-05,88.04824033785987
307,0.6000000000000001,100,0.0001,0.2,0.0001,88.03506779805952
308,0.6000000000000001,100,0.0001,0.2,0.001,87.90791940936235
309,0.6000000000000001,100,0.0001,0.2,0.01,87.12641341940723
310,0.6000000000000001,100,0.0001,0.2,0.1,85.58937652508611
311,0.6000000000000001,100,0.0001,0.2,1.0,86.37554873281927
312,0.6000000000000001,100,0.0001,0.5,1e-05,88.04931672319735
313,0.6000000000000001,100,0.0001,0.5,0.0001,88.0457799817401
314,0.6000000000000001,100,0.0001,0.5,0.001,88.00979439216981
315,0.6000000000000001,100,0.0001,0.5,0.01,87.61976514053327
316,0.6000000000000001,100,0.0001,0.5,0.1,86.05336775525397
317,0.6000000000000001,100,0.0001,0.5,1.0,84.9732019934121
318,0.6000000000000001,100,0.0001,0.9,1e-05,88.04892168550867
319,0.6000000000000001,100,0.0001,0.9,0.0001,88.04183807181239
320,0.6000000000000001,100,0.0001,0.9,0.001,87.97126762891206
321,0.6000000000000001,100,0.0001,0.9,0.01,87.37394113451246
322,0.6000000000000001,100,0.0001,0.9,0.1,89.02867311759604
323,0.6000000000000001,100,0.0001,0.9,1.0,85.43776542379345
324,0.75,100,10000.0,0.2,1e-05,96.53491766422808
325,0.75,100,10000.0,0.2,0.0001,96.53492546490487
326,0.75,100,10000.0,0.2,0.001,96.53500345236951
327,0.75,100,10000.0,0.2,0.01,96.53578139599229
328,0.75,100,10000.0,0.2,0.1,96.54336750684423
329,0.75,100,10000.0,0.2,1.0,96.5995748918328
330,0.75,100,10000.0,0.5,1e-05,96.53491773301015
331,0.75,100,10000.0,0.5,0.0001,96.53492615278725
332,0.75,100,10000.0,0.5,0.001,96.535010336872
333,0.75,100,10000.0,0.5,0.01,96.53585081001673
334,0.75,100,10000.0,0.5,0.1,96.54411965118526
335,0.75,100,10000.0,0.5,1.0,96.61377480449202
336,0.75,100,10000.0,0.9,1e-05,96.53491684979615
337,0.75,100,10000.0,0.9,0.0001,96.53491732074038
338,0.75,100,10000.0,0.9,0.001,96.53492202583841
339,0.75,100,10000.0,0.9,0.01,96.5349686414202
340,0.75,100,10000.0,0.9,0.1,96.53539012126596
341,0.75,100,10000.0,0.9,1.0,96.53366890249147
342,0.75,100,251.18864315095797,0.2,1e-05,90.4668700865463
343,0.75,100,251.18864315095797,0.2,0.0001,90.46687933268875
344,0.75,100,251.18864315095797,0.2,0.001,90.4669716214306
345,0.75,100,251.18864315095797,0.2,0.01,90.46787723477223
346,0.75,100,251.18864315095797,0.2,0.1,90.47520149021841
347,0.75,100,251.18864315095797,0.2,1.0,90.38273121723422
348,0.75,100,251.18864315095797,0.5,1e-05,90.46686999161766
349,0.75,100,251.18864315095797,0.5,0.0001,90.46687838357138
350,0.75,100,251.18864315095797,0.5,0.001,90.46696214730606
351,0.75,100,251.18864315095797,0.5,0.01,90.46778421140345
352,0.75,100,251.18864315095797,0.5,0.1,90.47445601137883
353,0.75,100,251.18864315095797,0.5,1.0,90.40064361390148
354,0.75,100,251.18864315095797,0.9,1e-05,90.46686873026978
355,0.75,100,251.18864315095797,0.9,0.0001,90.46686576999979
356,0.75,100,251.18864315095797,0.9,0.001,90.46683600228486
357,0.75,100,251.18864315095797,0.9,0.01,90.4665218288397
358,0.75,100,251.18864315095797,0.9,0.1,90.46173734173301
359,0.75,100,251.18864315095797,0.9,1.0,90.2672679055122
360,0.75,100,6.30957344480193,0.2,1e-05,88.78581649820705
361,0.75,100,6.30957344480193,0.2,0.0001,88.78582306000312
362,0.75,100,6.30957344480193,0.2,0.001,88.78588773948802
363,0.75,100,6.30957344480193,0.2,0.01,88.78644067040635
364,0.75,100,6.30957344480193,0.2,0.1,88.78265658367947
365,0.75,100,6.30957344480193,0.2,1.0,88.30129699935925
366,0.75,100,6.30957344480193,0.5,1e-05,88.78581620745632
367,0.75,100,6.30957344480193,0.5,0.0001,88.78582015385042
368,0.75,100,6.30957344480193,0.5,0.001,88.78585881316654
369,0.75,100,6.30957344480193,0.5,0.01,88.78616506082504
370,0.75,100,6.30957344480193,0.5,0.1,88.78137689565433
371,0.75,100,6.30957344480193,0.5,1.0,88.37729486124083
372,0.75,100,6.30957344480193,0.9,1e-05,88.78581578430004
373,0.75,100,6.30957344480193,0.9,0.0001,88.78581592348662
374,0.75,100,6.30957344480193,0.9,0.001,88.78581662970663
375,0.75,100,6.30957344480193,0.9,0.01,88.78575516409813
376,0.75,100,6.30957344480193,0.9,0.1,88.77837559918986
377,0.75,100,6.30957344480193,0.9,1.0,88.35356640414734
378,0.75,100,0.1584893192461111,0.2,1e-05,88.2448385784905
379,0.75,100,0.1584893192461111,0.2,0.0001,88.24482664813638
380,0.75,100,0.1584893192461111,0.2,0.001,88.24469611441272
381,0.75,100,0.1584893192461111,0.2,0.01,88.2422712557913
382,0.75,100,0.1584893192461111,0.2,0.1,88.11825526909388
383,0.75,100,0.1584893192461111,0.2,1.0,86.85744105113905
384,0.75,100,0.1584893192461111,0.5,1e-05,88.24483826473694
385,0.75,100,0.1584893192461111,0.5,0.0001,88.24482353353493
386,0.75,100,0.1584893192461111,0.5,0.001,88.24466726517839
387,0.75,100,0.1584893192461111,0.5,0.01,88.24221324267506
388,0.75,100,0.1584893192461111,0.5,0.1,88.13887925621498
389,0.75,100,0.1584893192461111,0.5,1.0,86.94796459832882
390,0.75,100,0.1584893192461111,0.9,1e-05,88.24484063053568
391,0.75,100,0.1584893192461111,0.9,0.0001,88.2448471934551
392,0.75,100,0.1584893192461111,0.9,0.001,88.24490405382875
393,0.75,100,0.1584893192461111,0.9,0.01,88.24459751428951
394,0.75,100,0.1584893192461111,0.9,0.1,88.16207764491715
395,0.75,100,0.1584893192461111,0.9,1.0,86.89669206072699
396,0.75,100,0.003981071705534969,0.2,1e-05,87.93099255570644
397,0.75,100,0.003981071705534969,0.2,0.0001,87.9309345733319
398,0.75,100,0.003981071705534969,0.2,0.001,87.93026751609405
399,0.75,100,0.003981071705534969,0.2,0.01,87.915076832186
400,0.75,100,0.003981071705534969,0.2,0.1,87.39378873175393
401,0.75,100,0.003981071705534969,0.2,1.0,86.32801093555143
402,0.75,100,0.003981071705534969,0.5,1e-05,87.9309834623423
403,0.75,100,0.003981071705534969,0.5,0.0001,87.93084380166515
404,0.75,100,0.003981071705534969,0.5,0.001,87.92937597985468
405,0.75,100,0.003981071705534969,0.5,0.01,87.90775392529196
406,0.75,100,0.003981071705534969,0.5,0.1,87.38243674894305
407,0.75,100,0.003981071705534969,0.5,1.0,86.30068539629774
408,0.75,100,0.003981071705534969,0.9,1e-05,87.930974854233
409,0.75,100,0.003981071705534969,0.9,0.0001,87.93075753608166
410,0.75,100,0.003981071705534969,0.9,0.001,87.928495266367
411,0.75,100,0.003981071705534969,0.9,0.01,87.89746505536472
412,0.75,100,0.003981071705534969,0.9,0.1,87.38307120078498
413,0.75,100,0.003981071705534969,0.9,1.0,86.25707519065503
414,0.75,100,0.0001,0.2,1e-05,88.05085152929804
415,0.75,100,0.0001,0.2,0.0001,88.0502041738759
416,0.75,100,0.0001,0.2,0.001,88.04359102737531
417,0.75,100,0.0001,0.2,0.01,87.96587415310874
418,0.75,100,0.0001,0.2,0.1,87.17084128272587
419,0.75,100,0.0001,0.2,1.0,87.06825069493827
420,0.75,100,0.0001,0.5,1e-05,88.0509664868974
