,leaking_rate,n_reservoir,regularization,sparsity,spectral_radius,scores
0,0.3,100,10000.0,0.2,1e-05,94.39602518723406
1,0.3,100,10000.0,0.2,0.0001,94.39602418308141
2,0.3,100,10000.0,0.2,0.001,94.39601414876198
3,0.3,100,10000.0,0.2,0.01,94.39591452778778
4,0.3,100,10000.0,0.2,0.1,94.39499160945671
5,0.3,100,10000.0,0.2,1.0,94.39413027424979
6,0.3,100,10000.0,0.5,1e-05,94.39602539793641
7,0.3,100,10000.0,0.5,0.0001,94.39602629001125
8,0.3,100,10000.0,0.5,0.001,94.3960352085889
9,0.3,100,10000.0,0.5,0.01,94.39612417806451
10,0.3,100,10000.0,0.5,0.1,94.3969929054662
11,0.3,100,10000.0,0.5,1.0,94.40428599105559
12,0.3,100,10000.0,0.9,1e-05,94.39602546456553
13,0.3,100,10000.0,0.9,0.0001,94.39602695628054
14,0.3,100,10000.0,0.9,0.001,94.39604186903664
15,0.3,100,10000.0,0.9,0.01,94.39619055614513
16,0.3,100,10000.0,0.9,0.1,94.39763226878019
17,0.3,100,10000.0,0.9,1.0,94.40664293552192
18,0.3,100,251.18864315095797,0.2,1e-05,83.41207647517624
19,0.3,100,251.18864315095797,0.2,0.0001,83.41207122797832
20,0.3,100,251.18864315095797,0.2,0.001,83.41201868674618
21,0.3,100,251.18864315095797,0.2,0.01,83.41148634777774
22,0.3,100,251.18864315095797,0.2,0.1,83.40546921516696
23,0.3,100,251.18864315095797,0.2,1.0,83.27817728670819
24,0.3,100,251.18864315095797,0.5,1e-05,83.41207662337276
25,0.3,100,251.18864315095797,0.5,0.0001,83.41207270980956
26,0.3,100,251.18864315095797,0.5,0.001,83.4120334914004
27,0.3,100,251.18864315095797,0.5,0.01,83.41163303412314
28,0.3,100,251.18864315095797,0.5,0.1,83.40680571616771
29,0.3,100,251.18864315095797,0.5,1.0,83.28490564238147
30,0.3,100,251.18864315095797,0.9,1e-05,83.41207663122988
31,0.3,100,251.18864315095797,0.9,0.0001,83.4120727885375
32,0.3,100,251.18864315095797,0.9,0.001,83.41203429432782
33,0.3,100,251.18864315095797,0.9,0.01,83.41164262962063
34,0.3,100,251.18864315095797,0.9,0.1,83.40705959594739
35,0.3,100,251.18864315095797,0.9,1.0,83.30268863733647
36,0.3,100,6.30957344480193,0.2,1e-05,81.41715373919573
37,0.3,100,6.30957344480193,0.2,0.0001,81.41714726563701
38,0.3,100,6.30957344480193,0.2,0.001,81.41708134141578
39,0.3,100,6.30957344480193,0.2,0.01,81.41630323395317
40,0.3,100,6.30957344480193,0.2,0.1,81.396755294075
41,0.3,100,6.30957344480193,0.2,1.0,80.68363028745974
42,0.3,100,6.30957344480193,0.5,1e-05,81.41715292387327
43,0.3,100,6.30957344480193,0.5,0.0001,81.41713910795045
44,0.3,100,6.30957344480193,0.5,0.001,81.41699931896586
45,0.3,100,6.30957344480193,0.5,0.01,81.41543871747363
46,0.3,100,6.30957344480193,0.5,0.1,81.38404832422601
47,0.3,100,6.30957344480193,0.5,1.0,80.59879205328093
48,0.3,100,6.30957344480193,0.9,1e-05,81.41715360990939
49,0.3,100,6.30957344480193,0.9,0.0001,81.41714596937629
50,0.3,100,6.30957344480193,0.9,0.001,81.41706803909139
51,0.3,100,6.30957344480193,0.9,0.01,81.41613644605508
52,0.3,100,6.30957344480193,0.9,0.1,81.39199543179804
53,0.3,100,6.30957344480193,0.9,1.0,80.66728177955346
54,0.3,100,0.1584893192461111,0.2,1e-05,80.72933133329589
55,0.3,100,0.1584893192461111,0.2,0.0001,80.72935159908197
56,0.3,100,0.1584893192461111,0.2,0.001,80.72954597066588
57,0.3,100,0.1584893192461111,0.2,0.01,80.73065847099991
58,0.3,100,0.1584893192461111,0.2,0.1,80.66286780141718
59,0.3,100,0.1584893192461111,0.2,1.0,79.42861758517314
60,0.3,100,0.1584893192461111,0.5,1e-05,80.7293284198251
61,0.3,100,0.1584893192461111,0.5,0.0001,80.72932243162967
62,0.3,100,0.1584893192461111,0.5,0.001,80.72925102071468
63,0.3,100,0.1584893192461111,0.5,0.01,80.72738674587694
64,0.3,100,0.1584893192461111,0.5,0.1,80.60897561879213
65,0.3,100,0.1584893192461111,0.5,1.0,79.48553362802689
66,0.3,100,0.1584893192461111,0.9,1e-05,80.72932981563262
67,0.3,100,0.1584893192461111,0.9,0.0001,80.72933638221853
68,0.3,100,0.1584893192461111,0.9,0.001,80.729389778905
69,0.3,100,0.1584893192461111,0.9,0.01,80.72869783431696
70,0.3,100,0.1584893192461111,0.9,0.1,80.61573907979675
71,0.3,100,0.1584893192461111,0.9,1.0,79.62475916938459
72,0.3,100,0.003981071705534969,0.2,1e-05,80.96254014634958
73,0.3,100,0.003981071705534969,0.2,0.0001,80.9624757480319
74,0.3,100,0.003981071705534969,0.2,0.001,80.9618207798912
75,0.3,100,0.003981071705534969,0.2,0.01,80.95417487311991
76,0.3,100,0.003981071705534969,0.2,0.1,80.7823865154926
77,0.3,100,0.003981071705534969,0.2,1.0,79.31550102228154
78,0.3,100,0.003981071705534969,0.5,1e-05,80.96252703536778
79,0.3,100,0.003981071705534969,0.5,0.0001,80.96234462274059
80,0.3,100,0.003981071705534969,0.5,0.001,80.96050812473206
81,0.3,100,0.003981071705534969,0.5,0.01,80.94093677647744
82,0.3,100,0.003981071705534969,0.5,0.1,80.66572334417606
83,0.3,100,0.003981071705534969,0.5,1.0,79.38459551220431
84,0.3,100,0.003981071705534969,0.9,1e-05,80.9625454319143
85,0.3,100,0.003981071705534969,0.9,0.0001,80.96252853440322
86,0.3,100,0.003981071705534969,0.9,0.001,80.9623419031406
87,0.3,100,0.003981071705534969,0.9,0.01,80.95871446524164
88,0.3,100,0.003981071705534969,0.9,0.1,80.7823905119223
89,0.3,100,0.003981071705534969,0.9,1.0,79.6092087027529
90,0.3,100,0.0001,0.2,1e-05,81.01929889970062
91,0.3,100,0.0001,0.2,0.0001,81.01921680223772
92,0.3,100,0.0001,0.2,0.001,81.0183849565408
93,0.3,100,0.0001,0.2,0.01,81.00898285432591
94,0.3,100,0.0001,0.2,0.1,80.82190152901875
95,0.3,100,0.0001,0.2,1.0,79.31935621083387
96,0.3,100,0.0001,0.5,1e-05,81.01928351436149
97,0.3,100,0.0001,0.5,0.0001,81.01906294157853
98,0.3,100,0.0001,0.5,0.001,81.016845700886
99,0.3,100,0.0001,0.5,0.01,80.99355895978725
100,0.3,100,0.0001,0.5,0.1,80.69289576444943
101,0.3,100,0.0001,0.5,1.0,79.38650944542611
102,0.3,100,0.0001,0.9,1e-05,81.01930545641147
103,0.3,100,0.0001,0.9,0.0001,81.01928229808917
104,0.3,100,0.0001,0.9,0.001,81.0190329438766
105,0.3,100,0.0001,0.9,0.01,81.01476706880815
106,0.3,100,0.0001,0.9,0.1,80.8314835912981
107,0.3,100,0.0001,0.9,1.0,79.61788989595881
108,0.45,100,10000.0,0.2,1e-05,92.37605192035721
109,0.45,100,10000.0,0.2,0.0001,92.37604858970487
110,0.45,100,10000.0,0.2,0.001,92.37601529429213
111,0.45,100,10000.0,0.2,0.01,92.3756834527705
112,0.45,100,10000.0,0.2,0.1,92.37247768570022
113,0.45,100,10000.0,0.2,1.0,92.35289578217247
114,0.45,100,10000.0,0.5,1e-05,92.3760519412811
115,0.45,100,10000.0,0.5,0.0001,92.3760487988455
116,0.45,100,10000.0,0.5,0.001,92.37601737592131
117,0.45,100,10000.0,0.5,0.01,92.3757032918718
118,0.45,100,10000.0,0.5,0.1,92.37257896475613
119,0.45,100,10000.0,0.5,1.0,92.34485063221682
120,0.45,100,10000.0,0.9,1e-05,92.3760522040418
121,0.45,100,10000.0,0.9,0.0001,92.37605142637096
122,0.45,100,10000.0,0.9,0.001,92.37604364320218
123,0.45,100,10000.0,0.9,0.01,92.37596516477758
124,0.45,100,10000.0,0.9,0.1,92.37511506583412
125,0.45,100,10000.0,0.9,1.0,92.3596756384181
