,leaking_rate,n_reservoir,regularization,sparsity,spectral_radius,scores
0,0.3,100,10000.0,0.2,1e-05,77.05742120489258
1,0.3,100,10000.0,0.2,0.0001,77.05742224760387
2,0.3,100,10000.0,0.2,0.001,77.05743268296435
3,0.3,100,10000.0,0.2,0.01,77.05753786131434
4,0.3,100,10000.0,0.2,0.1,77.058672371202
5,0.3,100,10000.0,0.2,1.0,77.07849840491342
6,0.3,100,10000.0,0.5,1e-05,77.05742121306902
7,0.3,100,10000.0,0.5,0.0001,77.05742232927504
8,0.3,100,10000.0,0.5,0.001,77.0574334903218
9,0.3,100,10000.0,0.5,0.01,77.05754500009417
10,0.3,100,10000.0,0.5,0.1,77.05865069262083
11,0.3,100,10000.0,0.5,1.0,77.06945581915865
12,0.3,100,10000.0,0.9,1e-05,77.05742096105104
13,0.3,100,10000.0,0.9,0.0001,77.05741980900417
14,0.3,100,10000.0,0.9,0.001,77.05740827883871
15,0.3,100,10000.0,0.9,0.01,77.05729200761611
16,0.3,100,10000.0,0.9,0.1,77.05603290614997
17,0.3,100,10000.0,0.9,1.0,77.03463172014004
18,0.3,100,251.18864315095797,0.2,1e-05,68.36280164077995
19,0.3,100,251.18864315095797,0.2,0.0001,68.36279712558031
20,0.3,100,251.18864315095797,0.2,0.001,68.3627519331224
21,0.3,100,251.18864315095797,0.2,0.01,68.3622959611201
22,0.3,100,251.18864315095797,0.2,0.1,68.35733075912408
23,0.3,100,251.18864315095797,0.2,1.0,68.26832866882647
24,0.3,100,251.18864315095797,0.5,1e-05,68.3628017037792
25,0.3,100,251.18864315095797,0.5,0.0001,68.3627977555541
26,0.3,100,251.18864315095797,0.5,0.001,68.36275823068696
27,0.3,100,251.18864315095797,0.5,0.01,68.36235872289409
28,0.3,100,251.18864315095797,0.5,0.1,68.3579403171099
29,0.3,100,251.18864315095797,0.5,1.0,68.27612243232674
30,0.3,100,251.18864315095797,0.9,1e-05,68.36280198765205
31,0.3,100,251.18864315095797,0.9,0.0001,68.36280059433552
32,0.3,100,251.18864315095797,0.9,0.001,68.36278662403313
33,0.3,100,251.18864315095797,0.9,0.01,68.36264320965539
34,0.3,100,251.18864315095797,0.9,0.1,68.36084042735565
35,0.3,100,251.18864315095797,0.9,1.0,68.30982366708484
36,0.3,100,6.30957344480193,0.2,1e-05,67.05956629184111
37,0.3,100,6.30957344480193,0.2,0.0001,67.05955743152887
38,0.3,100,6.30957344480193,0.2,0.001,67.05946809601424
39,0.3,100,6.30957344480193,0.2,0.01,67.05850159748867
40,0.3,100,6.30957344480193,0.2,0.1,67.04169426185732
41,0.3,100,6.30957344480193,0.2,1.0,66.61776716508972
42,0.3,100,6.30957344480193,0.5,1e-05,67.05956509655672
43,0.3,100,6.30957344480193,0.5,0.0001,67.05954547607574
44,0.3,100,6.30957344480193,0.5,0.001,67.059348280952
45,0.3,100,6.30957344480193,0.5,0.01,67.0572777153964
46,0.3,100,6.30957344480193,0.5,0.1,67.02726053627232
47,0.3,100,6.30957344480193,0.5,1.0,66.5575805363414
48,0.3,100,6.30957344480193,0.9,1e-05,67.0595661569346
49,0.3,100,6.30957344480193,0.9,0.0001,67.05955607986299
50,0.3,100,6.30957344480193,0.9,0.001,67.05945431963075
51,0.3,100,6.30957344480193,0.9,0.01,67.05833796975132
52,0.3,100,6.30957344480193,0.9,0.1,67.0376379455555
53,0.3,100,6.30957344480193,0.9,1.0,66.57308656535085
54,0.3,100,0.1584893192461111,0.2,1e-05,66.49796875956817
55,0.3,100,0.1584893192461111,0.2,0.0001,66.49795594795343
