"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
2.30329986180024,1.43372533539226,0.9611961122926,0.761777455053882,0.70450211077659,0.517072117226975,0.195831956924201,-0.0973232430431286,-0.295868313427161,-0.469429323101581,-0.69302396948986,-0.741284092079094
0.515421658433773,0.0312960044704098,-0.143572084615702,-0.157648908338829,-0.297648515120685,-0.570069237601021,-0.815159254753844,-0.96728096930124,-1.09655703473259,-1.27823180834243,-1.28702234992004,-1.25093461471778
2.60642670617463,2.09622809593808,1.88010511821751,1.55868033983827,1.13002790512694,0.745237299273046,0.467535641432329,0.224552108931893,-0.0604651284523037,-0.163445023069673,-0.213375468455406,-0.238904570877623
-0.0271190012705715,-0.143167889094483,-0.361878647662617,-0.669849699349919,-0.936957655043163,-1.10081079719401,-1.23583109435285,-1.41918861728047,-1.42696020189422,-1.38802055032773,-1.33079367059714,-1.47211135378296
0.87202244598392,0.462539735429169,0.0537058775379442,-0.294524930665254,-0.523667550947418,-0.71420766644781,-0.945606524325676,-0.995581575598939,-0.994063598451773,-0.970248552699537,-1.1415497518462,-1.24406479518093
2.17970508796542,1.51504776058443,1.02042152068094,0.66501988574643,0.368266177706214,0.043466053977276,-0.0894427988874242,-0.162305174289663,-0.205576237258401,-0.43763922699085,-0.595353452792091,-0.479792280228389
2.02260664477647,1.38425030160833,0.960912659335244,0.615676198106015,0.255180764687939,0.094145965412431,-0.00152534677791083,-0.0637312434953758,-0.311764147691938,-0.483112156189077,-0.379299854759272,0.0116265161957898
0.747086999478249,0.286099849659864,-0.0528218184774023,-0.388195723750934,-0.518190207304953,-0.580213568010309,-0.608328684513941,-0.822825048387782,-0.961768693911349,-0.826990156383906,-0.406693055715007,0.132344105243064
0.0250543940920948,-0.386371356145055,-0.739826825080543,-0.86888371258268,-0.921793876526677,-0.936557900948351,-1.13565884936157,-1.25830631225996,-1.10701759900146,-0.670408352784668,-0.115511003184475,0.282197404949764
-0.224711910153447,-0.689843225101523,-0.864399836987926,-0.943551829403499,-0.973845732997659,-1.18240647700877,-1.31066955169238,-1.16246045458998,-0.727203920402421,-0.172463613962091,0.2259209872342,0.433545919171709
-0.378178897805183,-0.678312201873125,-0.812693774977822,-0.878874643247708,-1.11171033103853,-1.25752807903566,-1.12239075667498,-0.697089709662153,-0.150041101096607,0.242342051072649,0.445254846176201,0.596707719007362
-0.713732912494696,-0.941527053005369,-1.04042431761815,-1.28682981321654,-1.43668795625126,-1.30037517713427,-0.870893648929574,-0.317890965004153,0.0814677934419414,0.291902071617716,0.451110459756149,0.613817836000631
-0.741018512426513,-0.955191741142906,-1.24961685315714,-1.42821477541135,-1.30969672068349,-0.891771444314689,-0.346315410308306,0.0481829809449272,0.255622841554892,0.413160569893867,0.575148639653129,0.433890475525716
-0.727354134797441,-1.1395877760854,-1.36797797628374,-1.27995692732089,-0.88141961980883,-0.348994625593405,0.036598693371809,0.237925486562825,0.39131391108566,0.550566541311825,0.40760738247191,0.127479945277704
-0.925436314656369,-1.2703667587712,-1.23125025514302,-0.862329950498208,-0.348495042349361,0.0248057970901443,0.217907803263428,0.365810501003427,0.52149218373996,0.37633081719971,0.0949940056790912,-0.340038360954115
-0.857817573447666,-0.953626690388459,-0.646479721263752,-0.175018553301595,0.168125903484316,0.338229076173471,0.468045402371724,0.609147272725376,0.452030962042954,0.160762082170526,-0.282606309491471,-0.534172513477668
-0.608803962666622,-0.430306451218466,-0.0162256349523091,0.288899811937631,0.432794954726059,0.543267244219019,0.669649163401094,0.501057461873833,0.200695658424573,-0.249966081511315,-0.507435506463792,-0.509084087651873
-0.334894011774407,-0.026349974587859,0.23757276716728,0.359485685024028,0.458290198064793,0.578787280872174,0.407872849829176,0.107468036972656,-0.341746913968631,-0.596792303788014,-0.595385031415422,-0.47023002385049
-0.205283816102324,-0.0214743826917576,0.0770309156365427,0.171493344246353,0.296316636507246,0.134322218298698,-0.154768630036038,-0.591451201163608,-0.833456330546415,-0.818936097116863,-0.680870434576132,-0.719168476404494
-0.330224881005665,-0.299802869362508,-0.220327682604991,-0.0914994159885376,-0.241599503124718,-0.514764899787836,-0.933680822117722,-1.15720308194653,-1.12415672792235,-0.967920263079971,-0.988644501860591,-1.17189142204478
-0.483413272152332,-0.483618016167662,-0.377894028263289,-0.532035501007591,-0.800602050700589,-1.21034559344788,-1.4223214350733,-1.37652833923377,-1.207053990258,-1.21448306428713,-1.38465134284444,-1.55064085914378
-0.51379599935777,-0.501970415900468,-0.689168346115026,-0.97164180428497,-1.38573138516359,-1.59681468898595,-1.54710170767451,-1.37191359830775,-1.37258861672194,-1.53543967650696,-1.69386200178156,-1.75959040326956
