"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
4.13345514220789,3.44304722110831,2.76416719217927,2.01547146422343,1.54877134208274,0.860172512906941,0.0584152637146951,-0.531579294325076,-1.05832216642277,-1.47805747318902,-1.87256398735764,-2.27797072021937
2.92786740117051,2.11491464331186,1.33505804879298,0.872125347366818,0.202821785579552,-0.572098733197714,-1.131644957382,-1.62647108399082,-2.01406409402888,-2.3769481902308,-2.7517043003418,-3.04979474742224
1.60548175930927,0.691117899595192,0.196623630806743,-0.469282010220854,-1.22524799019534,-1.7582716814838,-2.22293920654953,-2.57888264320456,-2.90987081124366,-3.25323168829488,-3.52088100762186,-3.40977382873807
-0.309536588915626,-0.901395965059157,-1.56461311537384,-2.28559802093333,-2.77054326382956,-3.18183209973873,-3.48285195173992,-3.75935390579408,-4.04976040486851,-4.26659577205627,-4.1071407983083,-3.73439876722067
-0.138171184824587,-1.03212355815985,-1.87340513253061,-2.43677813617493,-2.90456670160216,-3.24864299032839,-3.55914749795018,-3.87706962610973,-4.11656732826217,-3.97602716775391,-3.61923662872079,-3.10434883130583
-1.26793840944062,-2.26441600549853,-2.87842838868834,-3.36041133852125,-3.70175555662178,-4.00069682583947,-4.30225483115345,-4.52282332201224,-4.3621171156537,-3.98474787048821,-3.44939323590977,-3.1162988600693
-0.515484510171607,-1.43476319168492,-2.10577047199379,-2.58891858567876,-3.00280089275396,-3.40130607030793,-3.70557161091973,-3.61820603357479,-3.3057559280433,-2.82828255610221,-2.54707197222726,-2.01691021012746
-1.17966604768183,-2.04298809740209,-2.61100406143672,-3.07064400020963,-3.49552266038681,-3.81506419184384,-3.73608386578608,-3.42752679598871,-2.95093255520275,-2.66854974496272,-2.13581652652052,-1.43412272349056
-0.796239857023492,-1.63155113123946,-2.24520104955482,-2.77959567099392,-3.18430442828508,-3.17481582087438,-2.92463818508765,-2.49803833120316,-2.25904628974641,-1.76434228455133,-1.09622601762924,-0.617819374902232
-0.0592098848714686,-0.96477379200346,-1.67588012121045,-2.21103888224636,-2.30602149948085,-2.14313646195642,-1.791330843916,-1.61746984131585,-1.18011463100362,-0.562898752088714,-0.129938597320062,0.264739292030104
-0.253309525013335,-1.19123737080949,-1.84308383767875,-2.01316626707748,-1.90371214350153,-1.59213310205973,-1.44966514191341,-1.03741924095711,-0.440646747024843,-0.024555235586277,0.356058005186227,0.666997846784782
-0.280143559522332,-1.17390589545993,-1.47459505099353,-1.45307594575722,-1.20676360224843,-1.11543640119332,-0.744647884827986,-0.182265375439365,0.204824722010138,0.560677667283587,0.850275697080417,1.13683849060951
0.896125483372435,0.265891084032983,0.0759974101643,0.159860701470171,0.117209257423769,0.373495370737621,0.835992549729841,1.13481424917181,1.41198264685687,1.63100585905661,1.85397969808162,2.0982176626018
-0.72514056797886,-1.01312694935056,-0.927246112391821,-0.93553518348293,-0.631741147620204,-0.11639138092607,0.236868766968101,0.568076017901776,0.839641081394577,1.11304846755014,1.40528344242449,1.6764184014259
-0.542400640612355,-0.665138685909441,-0.773330189190877,-0.529157688770932,-0.0529657860076584,0.273229454411087,0.585180489560412,0.842828027978323,1.1061123574219,1.39099541775038,1.65684143030075,1.5421659153754
0.646131457700038,0.265766025927407,0.351429805478181,0.713957303252356,0.951159895544894,1.1900916589031,1.38610688552747,1.59639723786118,1.83512350436062,2.06038965706808,1.90978456729736,1.54496894962227
0.457491761417611,0.35563239887129,0.637710570240916,0.833230003363101,1.04954549500892,1.23374938387715,1.43884936040782,1.67662869547182,1.90373242087749,1.75680472330389,1.39687066133607,0.904340879095421
1.04991918920426,1.10647466419832,1.18650407816807,1.3288241856302,1.46061559148327,1.62642812152081,1.83368041822239,2.03647340635706,1.86983871451896,1.4937150603675,0.987746805909268,0.688632537992316
0.780059741678469,0.711743569926024,0.809741319881354,0.933163484084817,1.10707964874148,1.33084848730144,1.55457320934251,1.41107967966995,1.05900605577787,0.577198062733413,0.301853306986489,-0.198307285861963
0.765725400896073,0.686615075592264,0.739192003858745,0.880281270677246,1.0896004999536,1.30904464385864,1.16730511020574,0.820688198394233,0.346622797440236,0.0804006548706089,-0.409857157181659,-1.06354200680365
0.858188635898901,0.724766164641125,0.786811200360423,0.955742957055676,1.1537656263067,1.00131651825814,0.650525204439303,0.176449736344495,-0.0870709188174503,-0.572854693278463,-1.22092337314271,-1.67103344792492
1.52118522930537,1.34998516185965,1.39630580314958,1.51376648104051,1.30284959620205,0.907187041745995,0.397435527131023,0.104856057615645,-0.40501307589197,-1.07330878832518,-1.54058039762706,-1.96296248717029
2.28731086398812,2.08973219529193,2.07475714812674,1.77421866229123,1.31173415416788,0.749407725788974,0.414048388453703,-0.131430236756758,-0.829851912571276,-1.32292080294959,-1.76760094427394,-2.12830680395809
2.75335033599141,2.51517150476024,2.10128134837381,1.56677330067802,0.953852694853081,0.580882632975237,0.00642313224054503,-0.714883511043735,-1.22634464443529,-1.68600200070598,-2.05902835796107,-2.40725734994737
1.87668067362781,1.33804155786747,0.780970411410334,0.17974552297541,-0.166618317133115,-0.707499405582728,-1.39214097885501,-1.86595270105433,-2.28818147286658,-2.62471074486873,-2.937794016152,-3.23628991256161
1.60119673220295,0.851201534023255,0.16454695511535,-0.228092608745095,-0.795824930276596,-1.49618304448347,-1.97878626432245,-2.40528268556857,-2.74303653287121,-3.05526612368789,-3.35148430585723,-3.62395467001167
0.986293183805839,0.116397668899218,-0.352742452201881,-0.958516637377203,-1.67813325976022,-2.16945150839521,-2.59828309271927,-2.93435098184245,-3.24231512211376,-3.53261708262371,-3.79814138961048,-3.67126535678693
0.369666472373913,-0.291650173989981,-0.982164729842438,-1.74742143054337,-2.26500476179684,-2.70901237760261,-3.05337334205433,-3.36514551944577,-3.65624823097262,-3.92052803457968,-3.79101389629872,-3.43530485498888
