"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
-1.25726691689857,-3.90786230122485,-5.8172677351787,-7.390642208009,-8.760324795962,-9.9894888946984,-11.1141499934329,-12.1571491245681,-13.1340503696772,-14.0560242578391,-14.931409934865,-15.7666283684328
0.47132978696821,-2.17926559735807,-4.08867103131193,-5.66204550414222,-7.03172809209522,-8.26089219083162,-9.38555328956613,-10.4285524207013,-11.4054536658104,-12.3274275539723,-13.2028132309983,-14.038031664566
-1.02495810239296,-3.67555348671924,-5.58495892067309,-7.15833339350339,-8.52801598145639,-9.75718008019279,-10.8818411789273,-11.9248403100625,-12.9017415551716,-13.8237154433335,-14.6991011203594,-15.5343195539272
-2.40311553436655,-5.05371091869283,-6.96311635264668,-8.53649082547698,-9.90617341342998,-11.1353375121664,-12.2599986109009,-13.3029977420361,-14.2798989871452,-15.2018728753071,-16.077258552333,-16.9124769859008
-1.47706214650676,-4.12765753083303,-6.03706296478689,-7.61043743761719,-8.98012002557019,-10.2092841243066,-11.3339452230411,-12.3769443541763,-13.3538455992854,-14.2758194874473,-15.1512051644732,-15.986423598041
11.6854924573263,9.03489707299998,7.12549163904612,5.55211716621582,4.18243457826282,2.95327047952642,1.82860938079192,0.785610249656724,-0.191290995452398,-1.1132648836143,-1.98865056064022,-2.82386899420795
19.7412316297071,17.0906362453808,15.181230811427,13.6078563385967,12.2381737506437,11.0090096519073,9.88434855317277,8.84134942203758,7.86444817692846,6.94247428876656,6.06708861174064,5.23187017817291
21.5943550336036,18.9437596492774,17.0343542153235,15.4609797424932,14.0912971545402,12.8621330558038,11.7374719570693,10.6944728259341,9.71757158082498,8.79559769266308,7.92021201563716,7.08499358206943
24.731835296359,22.0812399120327,20.1718344780789,18.5984600052486,17.2287774172956,15.9996133185592,14.8749522198246,13.8319530886895,12.8550518435803,11.9330779554184,11.0576922783925,10.2224738448248
26.964540500365,24.3139451160387,22.4045396820848,20.8311652092546,19.4614826213015,18.2323185225652,17.1076574238306,16.0646582926955,15.0877570475863,14.1657831594244,13.2903974823985,12.4551790488308
28.2983289096033,25.647733525277,23.7383280913231,22.1649536184928,20.7952710305398,19.5661069318034,18.4414458330689,17.3984467019337,16.4215454568246,15.4995715686627,14.6241858916368,13.7889674580691
26.523547947423,23.8729525630967,21.9635471291428,20.3901726563125,19.0204900683595,17.7913259696231,16.6666648708886,15.6236657397534,14.6467644946443,13.7247906064824,12.8494049294565,12.0141864958888
33.5511216981903,30.9005263138641,28.9911208799102,27.4177464070799,26.0480638191269,24.8188997203905,23.694238621656,22.6512394905208,21.6743382454117,20.7523643572498,19.8769786802239,19.0417602466561
34.0425803869318,31.3919850026055,29.4825795686517,27.9092050958214,26.5395225078684,25.310358409132,24.1856973103975,23.1426981792623,22.1657969341532,21.2438230459913,20.3684373689653,19.5332189353976
30.8639785363715,28.2133831520452,26.3039777180913,24.730603245261,23.360920657308,22.1317565585716,21.0070954598371,19.9640963287019,18.9871950835928,18.0652211954309,17.189835518405,16.3546170848373
25.5734854387542,22.9228900544279,21.013484620474,19.4401101476437,18.0704275596907,16.8412634609543,15.7166023622198,14.6736032310846,13.6967019859755,12.7747280978136,11.8993424207877,11.06412398722
20.025959537027,17.3753641527007,15.4659587187468,13.8925842459165,12.5229016579635,11.2937375592272,10.1690764604926,9.12607732935745,8.14917608424833,7.22720219608643,6.35181651906051,5.51659808549278
20.4256036871975,17.7750083028712,15.8656028689173,14.292228396087,12.922545808134,11.6933817093976,10.5687206106631,9.52572147952792,8.5488202344188,7.6268463462569,6.75146066923098,5.91624223566325
27.0826014191857,24.4320060348595,22.5226006009056,20.9492261280753,19.5795435401223,18.3503794413859,17.2257183426514,16.1827192115162,15.2058179664071,14.2838440782452,13.4084584012193,12.5732399676515
