YEAR,MO,DY,HH,MM,SS,"den,kg/m3,0.0m","dir,m/s,95.3m","vel,m/s,95.3m"
2010,01,01,00,00,00,   1.20,        172.500,          6.544
2010,01,01,01,00,00,   1.20,        171.000,          7.358
2010,01,01,02,00,00,   1.20,        168.000,          8.406
2010,01,01,03,00,00,   1.21,        171.000,         10.146
2010,01,01,04,00,00,   1.21,        168.000,         10.776
2010,01,01,05,00,00,   1.21,        168.000,         10.194
2010,01,01,06,00,00,   1.21,        165.000,         10.226
2010,01,01,07,00,00,   1.21,        165.000,          9.990
2010,01,01,08,00,00,   1.21,        162.000,          9.770
2010,01,01,09,00,00,   1.21,        166.500,          9.566
2010,01,01,10,00,00,   1.21,        168.000,          7.802
2010,01,01,11,00,00,   1.21,        169.500,          6.784
2010,01,01,12,00,00,   1.20,        186.000,          6.118
2010,01,01,13,00,00,   1.20,        190.500,          6.874
2010,01,01,14,00,00,   1.20,        190.500,          7.514
2010,01,01,15,00,00,   1.19,        190.500,          7.740
2010,01,01,16,00,00,   1.19,        192.000,          9.220
2010,01,01,17,00,00,   1.19,        187.500,          9.722
2010,01,01,18,00,00,   1.19,        183.000,          8.952
2010,01,01,19,00,00,   1.19,        186.000,          8.308
2010,01,01,20,00,00,   1.19,        183.000,          9.228
2010,01,01,21,00,00,   1.19,        180.000,          9.812
2010,01,01,22,00,00,   1.20,        175.500,         10.708
2010,01,01,23,00,00,   1.20,        168.000,         10.100
2010,01,02,00,00,00,   1.20,        169.500,          6.461
2010,01,02,01,00,00,   1.20,        166.500,          8.852
2010,01,02,02,00,00,   1.20,        171.000,          8.344
2010,01,02,03,00,00,   1.20,        163.500,          7.382
2010,01,02,04,00,00,   1.20,        171.000,          6.774
2010,01,02,05,00,00,   1.20,        171.000,          6.144
2010,01,02,06,00,00,   1.20,        174.000,          5.602
2010,01,02,07,00,00,   1.20,        172.500,          4.882
2010,01,02,08,00,00,   1.20,        177.000,          2.690
2010,01,02,09,00,00,   1.20,        171.000,          2.106
2010,01,02,10,00,00,   1.20,        183.000,          3.286
2010,01,02,11,00,00,   1.20,        180.000,          2.068
2010,01,02,12,00,00,   1.20,        187.500,          2.652
2010,01,02,13,00,00,   1.20,        202.500,          3.748
2010,01,02,14,00,00,   1.19,        208.500,          3.314
2010,01,02,15,00,00,   1.19,        204.000,          4.088
2010,01,02,16,00,00,   1.19,        202.500,          5.164
2010,01,02,17,00,00,   1.19,        201.000,          5.710
2010,01,02,18,00,00,   1.19,        199.500,          5.930
2010,01,02,19,00,00,   1.19,        198.000,          5.936
2010,01,02,20,00,00,   1.19,        198.000,          6.472
2010,01,02,21,00,00,   1.19,        190.500,          7.038
2010,01,02,22,00,00,   1.19,        181.500,          6.426
2010,01,02,23,00,00,   1.20,        180.000,          6.098
2010,01,03,00,00,00,   1.20,        166.500,          6.378
2010,01,03,01,00,00,   1.20,        171.000,          6.108
2010,01,03,02,00,00,   1.20,        174.000,          5.726
2010,01,03,03,00,00,   1.20,        174.000,          5.840
2010,01,03,04,00,00,   1.20,        177.000,          5.608
2010,01,03,05,00,00,   1.20,        180.000,          5.730
2010,01,03,06,00,00,   1.20,        187.500,          5.332
2010,01,03,07,00,00,   1.20,        177.000,          3.854
2010,01,03,08,00,00,   1.21,        192.000,          4.650
2010,01,03,09,00,00,   1.21,        187.500,          3.322
2010,01,03,10,00,00,   1.21,        207.000,          2.816
2010,01,03,11,00,00,   1.21,        202.500,          3.362
2010,01,03,12,00,00,   1.21,        204.000,          2.464
2010,01,03,13,00,00,   1.21,        205.500,          2.708
2010,01,03,14,00,00,   1.20,        208.500,          2.856
2010,01,03,15,00,00,   1.20,        207.000,          3.554
2010,01,03,16,00,00,   1.20,        213.000,          3.758
2010,01,03,17,00,00,   1.20,        213.000,          3.814
2010,01,03,18,00,00,   1.20,        205.500,          4.988
2010,01,03,19,00,00,   1.19,        202.500,          5.376
2010,01,03,20,00,00,   1.19,        199.500,          5.648
2010,01,03,21,00,00,   1.19,        195.000,          5.924
2010,01,03,22,00,00,   1.20,        193.500,          6.806
2010,01,03,23,00,00,   1.20,        180.000,          6.732
2010,01,04,00,00,00,   1.20,        172.500,          7.108
2010,01,04,01,00,00,   1.20,        168.000,          6.352
2010,01,04,02,00,00,   1.20,        169.500,          6.842
2010,01,04,03,00,00,   1.20,        174.000,          6.496
2010,01,04,04,00,00,   1.21,        169.500,          5.650
2010,01,04,05,00,00,   1.21,        174.000,          6.214
2010,01,04,06,00,00,   1.21,        186.000,          5.828
2010,01,04,07,00,00,   1.21,        181.500,          5.292
2010,01,04,08,00,00,   1.21,        165.000,          4.002
2010,01,04,09,00,00,   1.21,        153.000,          5.052
2010,01,04,10,00,00,   1.21,        151.500,          3.666
2010,01,04,11,00,00,   1.21,        169.500,          2.772
2010,01,04,12,00,00,   1.21,        198.000,          3.488
2010,01,04,13,00,00,   1.20,        204.000,          3.584
2010,01,04,14,00,00,   1.20,        207.000,          4.346
2010,01,04,15,00,00,   1.20,        205.500,          5.444
2010,01,04,16,00,00,   1.20,        202.500,          5.838
2010,01,04,17,00,00,   1.20,        201.000,          6.796
2010,01,04,18,00,00,   1.19,        199.500,          7.178
2010,01,04,19,00,00,   1.19,        196.500,          7.156
2010,01,04,20,00,00,   1.19,        190.500,          7.932
2010,01,04,21,00,00,   1.20,        186.000,          7.582
2010,01,04,22,00,00,   1.20,        181.500,          8.410
2010,01,04,23,00,00,   1.20,        168.000,          7.612
2010,01,05,00,00,00,   1.20,        171.000,          8.374
2010,01,05,01,00,00,   1.20,        172.500,          8.606
2010,01,05,02,00,00,   1.21,        171.000,          7.346
2010,01,05,03,00,00,   1.21,        174.000,          7.220
2010,01,05,04,00,00,   1.21,        174.000,          6.202
2010,01,05,05,00,00,   1.21,        180.000,          7.050
2010,01,05,06,00,00,   1.21,        157.500,          6.858
2010,01,05,07,00,00,   1.21,        163.500,          6.476
2010,01,05,08,00,00,   1.21,        157.500,          5.348
2010,01,05,09,00,00,   1.21,        162.000,          4.272
2010,01,05,10,00,00,   1.21,        160.500,          4.088
2010,01,05,11,00,00,   1.21,        159.000,          5.604
2010,01,05,12,00,00,   1.21,        187.500,          5.142
2010,01,05,13,00,00,   1.20,        186.000,          6.752
2010,01,05,14,00,00,   1.20,        187.500,          8.276
2010,01,05,15,00,00,   1.20,        187.500,          8.714
2010,01,05,16,00,00,   1.20,        186.000,          9.230
2010,01,05,17,00,00,   1.20,        186.000,         10.040
2010,01,05,18,00,00,   1.20,        186.000,         10.296
2010,01,05,19,00,00,   1.20,        180.000,         10.436
2010,01,05,20,00,00,   1.20,        180.000,         11.092
2010,01,05,21,00,00,   1.20,        178.500,         11.684
2010,01,05,22,00,00,   1.20,        174.000,         11.710
2010,01,05,23,00,00,   1.20,        171.000,         11.364
2010,01,06,00,00,00,   1.21,        169.500,         11.728
2010,01,06,01,00,00,   1.21,        166.500,         10.370
2010,01,06,02,00,00,   1.20,        163.500,          9.746
2010,01,06,03,00,00,   1.20,        163.500,          9.484
2010,01,06,04,00,00,   1.20,        163.500,          7.208
2010,01,06,05,00,00,   1.20,        165.000,          6.714
2010,01,06,06,00,00,   1.20,        165.000,          6.816
2010,01,06,07,00,00,   1.20,        168.000,          7.092
2010,01,06,08,00,00,   1.20,        180.000,          6.350
2010,01,06,09,00,00,   1.20,        184.500,          6.238
2010,01,06,10,00,00,   1.20,        181.500,          5.210
2010,01,06,11,00,00,   1.20,        169.500,          5.758
2010,01,06,12,00,00,   1.20,        174.000,          6.676
2010,01,06,13,00,00,   1.20,        184.500,          7.320
2010,01,06,14,00,00,   1.20,        183.000,          8.734
2010,01,06,15,00,00,   1.20,        187.500,          9.016
2010,01,06,16,00,00,   1.19,        189.000,          9.604
2010,01,06,17,00,00,   1.19,        189.000,          9.594
2010,01,06,18,00,00,   1.19,        187.500,          9.476
2010,01,06,19,00,00,   1.19,        187.500,          9.384
2010,01,06,20,00,00,   1.19,        184.500,          9.462
2010,01,06,21,00,00,   1.20,        181.500,          9.366
2010,01,06,22,00,00,   1.20,        178.500,          9.438
2010,01,06,23,00,00,   1.20,        174.000,          9.784
2010,01,07,00,00,00,   1.21,        166.500,          9.646
2010,01,07,01,00,00,   1.21,        166.500,         10.696
2010,01,07,02,00,00,   1.21,        166.500,         10.654
2010,01,07,03,00,00,   1.21,        168.000,         10.362
2010,01,07,04,00,00,   1.21,        168.000,          9.088
2010,01,07,05,00,00,   1.21,        168.000,          7.776
2010,01,07,06,00,00,   1.21,        168.000,          6.398
2010,01,07,07,00,00,   1.21,        168.000,          5.928
2010,01,07,08,00,00,   1.21,        171.000,          3.530
2010,01,07,09,00,00,   1.21,        151.500,          3.322
2010,01,07,10,00,00,   1.21,        148.500,          2.338
2010,01,07,11,00,00,   1.21,        130.500,          1.986
2010,01,07,12,00,00,   1.20,        160.500,          2.460
2010,01,07,13,00,00,   1.20,        190.500,          3.236
2010,01,07,14,00,00,   1.20,        205.500,          4.606
2010,01,07,15,00,00,   1.20,        205.500,          5.546
2010,01,07,16,00,00,   1.20,        201.000,          6.088
2010,01,07,17,00,00,   1.19,        198.000,          7.428
2010,01,07,18,00,00,   1.19,        193.500,          7.944
2010,01,07,19,00,00,   1.20,        187.500,          8.210
2010,01,07,20,00,00,   1.19,        187.500,          8.358
2010,01,07,21,00,00,   1.20,        184.500,          8.572
2010,01,07,22,00,00,   1.20,        174.000,          9.232
2010,01,07,23,00,00,   1.21,        177.000,          7.782
2010,01,08,00,00,00,   1.21,        171.000,          8.148
2010,01,08,01,00,00,   1.21,        168.000,          9.864
2010,01,08,02,00,00,   1.21,        172.500,          8.728
2010,01,08,03,00,00,   1.21,        172.500,          8.398
2010,01,08,04,00,00,   1.21,        174.000,          8.084
2010,01,08,05,00,00,   1.21,        172.500,          7.734
2010,01,08,06,00,00,   1.21,        166.500,          7.848
2010,01,08,07,00,00,   1.20,        168.000,          6.102
2010,01,08,08,00,00,   1.21,        174.000,          5.486
2010,01,08,09,00,00,   1.21,        177.000,          4.428
2010,01,08,10,00,00,   1.21,        186.000,          5.106
2010,01,08,11,00,00,   1.21,        183.000,          4.726
2010,01,08,12,00,00,   1.20,        184.500,          4.854
2010,01,08,13,00,00,   1.20,        192.000,          4.836
2010,01,08,14,00,00,   1.19,        193.500,          6.798
2010,01,08,15,00,00,   1.20,        195.000,          7.380
2010,01,08,16,00,00,   1.20,        189.000,          8.200
2010,01,08,17,00,00,   1.19,        186.000,          8.676
2010,01,08,18,00,00,   1.19,        184.500,          9.442
2010,01,08,19,00,00,   1.19,        181.500,          9.966
2010,01,08,20,00,00,   1.19,        180.000,          9.966
2010,01,08,21,00,00,   1.19,        178.500,         10.120
2010,01,08,22,00,00,   1.19,        175.500,         10.252
2010,01,08,23,00,00,   1.20,        172.500,         10.214
2010,01,09,00,00,00,   1.20,        169.500,         10.254
2010,01,09,01,00,00,   1.20,        166.500,         11.152
2010,01,09,02,00,00,   1.21,        166.500,         10.878
2010,01,09,03,00,00,   1.20,        166.500,         10.240
2010,01,09,04,00,00,   1.20,        171.000,          9.700
2010,01,09,05,00,00,   1.20,        171.000,          8.790
2010,01,09,06,00,00,   1.20,        171.000,          7.600
2010,01,09,07,00,00,   1.21,        171.000,          6.098
2010,01,09,08,00,00,   1.20,        169.500,          4.634
2010,01,09,09,00,00,   1.20,        168.000,          5.064
2010,01,09,10,00,00,   1.20,        168.000,          4.150
2010,01,09,11,00,00,   1.20,        169.500,          4.988
2010,01,09,12,00,00,   1.20,        181.500,          4.906
2010,01,09,13,00,00,   1.20,        193.500,          5.286
2010,01,09,14,00,00,   1.20,        196.500,          6.672
2010,01,09,15,00,00,   1.20,        193.500,          7.296
2010,01,09,16,00,00,   1.19,        193.500,          8.182
2010,01,09,17,00,00,   1.19,        190.500,          8.954
2010,01,09,18,00,00,   1.19,        186.000,          9.368
2010,01,09,19,00,00,   1.19,        181.500,          9.326
2010,01,09,20,00,00,   1.19,        181.500,          9.924
2010,01,09,21,00,00,   1.19,        178.500,          9.582
2010,01,09,22,00,00,   1.20,        175.500,          9.836
2010,01,09,23,00,00,   1.20,        172.500,          9.988
2010,01,10,00,00,00,   1.20,        168.000,         10.184
2010,01,10,01,00,00,   1.21,        166.500,         10.520
2010,01,10,02,00,00,   1.21,        169.500,         10.554
2010,01,10,03,00,00,   1.20,        171.000,         10.290
2010,01,10,04,00,00,   1.20,        169.500,          9.794
2010,01,10,05,00,00,   1.20,        171.000,          9.146
2010,01,10,06,00,00,   1.20,        169.500,          7.364
2010,01,10,07,00,00,   1.20,        174.000,          6.758
2010,01,10,08,00,00,   1.20,        174.000,          5.980
2010,01,10,09,00,00,   1.20,        171.000,          4.420
2010,01,10,10,00,00,   1.20,        172.500,          2.894
2010,01,10,11,00,00,   1.20,        166.500,          1.608
2010,01,10,12,00,00,   1.20,        225.000,          1.444
2010,01,10,13,00,00,   1.20,        277.500,          1.004
2010,01,10,14,00,00,   1.20,        204.000,          2.826
2010,01,10,15,00,00,   1.20,        204.000,          4.322
2010,01,10,16,00,00,   1.19,        199.500,          4.892
2010,01,10,17,00,00,   1.19,        201.000,          5.588
2010,01,10,18,00,00,   1.19,        198.000,          6.916
2010,01,10,19,00,00,   1.19,        193.500,          7.528
2010,01,10,20,00,00,   1.20,        189.000,          7.454
2010,01,10,21,00,00,   1.20,        183.000,          7.538
2010,01,10,22,00,00,   1.20,        174.000,          7.838
2010,01,10,23,00,00,   1.20,        171.000,          7.920
2010,01,11,00,00,00,   1.21,        166.500,          8.410
2010,01,11,01,00,00,   1.20,        174.000,          7.854
2010,01,11,02,00,00,   1.21,        172.500,          8.640
2010,01,11,03,00,00,   1.21,        175.500,          8.094
2010,01,11,04,00,00,   1.21,        174.000,          8.128
2010,01,11,05,00,00,   1.21,        166.500,          8.950
2010,01,11,06,00,00,   1.20,        172.500,          7.122
2010,01,11,07,00,00,   1.20,        177.000,          7.430
2010,01,11,08,00,00,   1.21,        175.500,          5.660
2010,01,11,09,00,00,   1.21,        159.000,          3.394
2010,01,11,10,00,00,   1.21,        178.500,          3.626
2010,01,11,11,00,00,   1.21,        148.500,          3.922
2010,01,11,12,00,00,   1.20,        168.000,          3.364
2010,01,11,13,00,00,   1.20,        202.500,          4.498
2010,01,11,14,00,00,   1.20,        202.500,          5.918
2010,01,11,15,00,00,   1.20,        202.500,          6.104
2010,01,11,16,00,00,   1.20,        204.000,          6.274
2010,01,11,17,00,00,   1.20,        202.500,          6.786
2010,01,11,18,00,00,   1.20,        198.000,          7.602
2010,01,11,19,00,00,   1.20,        193.500,          8.168
2010,01,11,20,00,00,   1.20,        189.000,          9.038
2010,01,11,21,00,00,   1.20,        183.000,          8.900
2010,01,11,22,00,00,   1.20,        178.500,          9.124
2010,01,11,23,00,00,   1.21,        174.000,          9.530
2010,01,12,00,00,00,   1.21,        154.500,          8.660
2010,01,12,01,00,00,   1.22,        148.500,          9.952
2010,01,12,02,00,00,   1.22,        153.000,          9.700
2010,01,12,03,00,00,   1.22,        153.000,         10.782
2010,01,12,04,00,00,   1.21,        145.500,          9.556
2010,01,12,05,00,00,   1.22,        169.500,          6.396
2010,01,12,06,00,00,   1.22,        159.000,         11.060
2010,01,12,07,00,00,   1.22,        157.500,          9.092
2010,01,12,08,00,00,   1.22,        159.000,          7.634
2010,01,12,09,00,00,   1.22,        162.000,          7.422
2010,01,12,10,00,00,   1.22,        163.500,          6.638
2010,01,12,11,00,00,   1.21,        154.500,          6.068
2010,01,12,12,00,00,   1.21,        171.000,          8.100
2010,01,12,13,00,00,   1.20,        180.000,         10.198
2010,01,12,14,00,00,   1.20,        181.500,         10.540
2010,01,12,15,00,00,   1.20,        184.500,         11.382
2010,01,12,16,00,00,   1.20,        184.500,         12.060
2010,01,12,17,00,00,   1.20,        183.000,         11.562
2010,01,12,18,00,00,   1.20,        181.500,         12.224
2010,01,12,19,00,00,   1.20,        181.500,         13.132
2010,01,12,20,00,00,   1.20,        180.000,         13.074
2010,01,12,21,00,00,   1.20,        178.500,         13.588
2010,01,12,22,00,00,   1.20,        177.000,         13.472
2010,01,12,23,00,00,   1.21,        174.000,         13.064
2010,01,13,00,00,00,   1.21,        165.000,         11.700
2010,01,13,01,00,00,   1.21,        165.000,         10.084
2010,01,13,02,00,00,   1.21,        162.000,          9.076
2010,01,13,03,00,00,   1.21,        163.500,          9.138
2010,01,13,04,00,00,   1.21,        165.000,          7.926
2010,01,13,05,00,00,   1.21,        168.000,          8.468
2010,01,13,06,00,00,   1.21,        168.000,          9.518
2010,01,13,07,00,00,   1.21,        166.500,         11.656
2010,01,13,08,00,00,   1.21,        166.500,         11.598
2010,01,13,09,00,00,   1.21,        163.500,         10.334
2010,01,13,10,00,00,   1.21,        165.000,          7.398
2010,01,13,11,00,00,   1.21,        169.500,          7.078
2010,01,13,12,00,00,   1.20,        181.500,          7.414
2010,01,13,13,00,00,   1.20,        186.000,          8.558
2010,01,13,14,00,00,   1.20,        186.000,          9.524
2010,01,13,15,00,00,   1.20,        186.000,          9.454
2010,01,13,16,00,00,   1.19,        186.000,          9.734
2010,01,13,17,00,00,   1.19,        184.500,         10.150
2010,01,13,18,00,00,   1.19,        184.500,         10.234
2010,01,13,19,00,00,   1.19,        183.000,         10.416
2010,01,13,20,00,00,   1.19,        180.000,         10.572
2010,01,13,21,00,00,   1.20,        178.500,         10.922
2010,01,13,22,00,00,   1.20,        175.500,         10.566
2010,01,13,23,00,00,   1.20,        172.500,          9.848
2010,01,14,00,00,00,   1.20,        168.000,          9.426
2010,01,14,01,00,00,   1.20,        169.500,          9.710
2010,01,14,02,00,00,   1.20,        168.000,          9.810
2010,01,14,03,00,00,   1.20,        166.500,          8.338
2010,01,14,04,00,00,   1.20,        172.500,          7.932
2010,01,14,05,00,00,   1.20,        171.000,          6.854
2010,01,14,06,00,00,   1.20,        166.500,          6.676
2010,01,14,07,00,00,   1.20,        166.500,          5.908
2010,01,14,08,00,00,   1.20,        166.500,          4.898
2010,01,14,09,00,00,   1.20,        163.500,          4.650
2010,01,14,10,00,00,   1.20,        160.500,          3.458
2010,01,14,11,00,00,   1.20,        153.000,          3.576
2010,01,14,12,00,00,   1.20,        187.500,          3.616
2010,01,14,13,00,00,   1.20,        207.000,          3.186
2010,01,14,14,00,00,   1.20,        207.000,          4.274
2010,01,14,15,00,00,   1.20,        204.000,          5.026
2010,01,14,16,00,00,   1.20,        205.500,          5.016
2010,01,14,17,00,00,   1.20,        207.000,          5.130
2010,01,14,18,00,00,   1.20,        205.500,          5.434
2010,01,14,19,00,00,   1.20,        205.500,          4.942
2010,01,14,20,00,00,   1.20,        202.500,          5.584
2010,01,14,21,00,00,   1.20,        193.500,          6.226
2010,01,14,22,00,00,   1.20,        190.500,          6.162
2010,01,14,23,00,00,   1.20,        189.000,          5.336
2010,01,15,00,00,00,   1.20,        181.500,          5.152
2010,01,15,01,00,00,   1.20,        171.000,          4.806
2010,01,15,02,00,00,   1.21,        172.500,          4.974
2010,01,15,03,00,00,   1.21,        174.000,          4.332
2010,01,15,04,00,00,   1.21,        177.000,          4.480
2010,01,15,05,00,00,   1.21,        180.000,          4.104
2010,01,15,06,00,00,   1.21,        193.500,          5.200
2010,01,15,07,00,00,   1.21,        183.000,          3.796
2010,01,15,08,00,00,   1.21,        193.500,          3.128
2010,01,15,09,00,00,   1.21,        202.500,          3.648
2010,01,15,10,00,00,   1.21,        202.500,          2.210
2010,01,15,11,00,00,   1.21,        238.500,          1.694
2010,01,15,12,00,00,   1.21,        229.500,          0.496
2010,01,15,13,00,00,   1.21,        267.000,          1.502
2010,01,15,14,00,00,   1.21,        259.500,          1.660
2010,01,15,15,00,00,   1.20,        252.000,          2.588
2010,01,15,16,00,00,   1.20,        243.000,          2.646
2010,01,15,17,00,00,   1.20,        234.000,          2.568
2010,01,15,18,00,00,   1.19,        255.000,          2.932
2010,01,15,19,00,00,   1.20,        243.000,          2.940
2010,01,15,20,00,00,   1.20,        216.000,          3.422
2010,01,15,21,00,00,   1.20,        199.500,          4.414
2010,01,15,22,00,00,   1.20,        195.000,          5.332
2010,01,15,23,00,00,   1.20,        184.500,          5.616
2010,01,16,00,00,00,   1.20,        177.000,          4.802
2010,01,16,01,00,00,   1.20,        175.500,          5.620
2010,01,16,02,00,00,   1.21,        183.000,          5.036
2010,01,16,03,00,00,   1.21,        186.000,          4.262
2010,01,16,04,00,00,   1.21,        192.000,          5.348
2010,01,16,05,00,00,   1.21,        187.500,          5.422
2010,01,16,06,00,00,   1.21,        174.000,          5.088
2010,01,16,07,00,00,   1.21,        183.000,          5.334
2010,01,16,08,00,00,   1.21,        187.500,          5.566
2010,01,16,09,00,00,   1.21,        181.500,          5.704
2010,01,16,10,00,00,   1.21,        186.000,          4.982
2010,01,16,11,00,00,   1.21,        171.000,          4.068
2010,01,16,12,00,00,   1.21,        183.000,          2.802
2010,01,16,13,00,00,   1.20,        211.500,          2.278
2010,01,16,14,00,00,   1.20,        205.500,          3.852
2010,01,16,15,00,00,   1.20,        207.000,          4.268
2010,01,16,16,00,00,   1.20,        214.500,          3.818
2010,01,16,17,00,00,   1.20,        210.000,          4.616
2010,01,16,18,00,00,   1.20,        213.000,          4.398
2010,01,16,19,00,00,   1.20,        204.000,          5.460
2010,01,16,20,00,00,   1.20,        198.000,          6.126
2010,01,16,21,00,00,   1.20,        196.500,          5.840
2010,01,16,22,00,00,   1.20,        195.000,          6.210
2010,01,16,23,00,00,   1.20,        186.000,          5.522
2010,01,17,00,00,00,   1.20,        177.000,          6.312
2010,01,17,01,00,00,   1.21,        178.500,          6.422
2010,01,17,02,00,00,   1.21,        178.500,          6.348
2010,01,17,03,00,00,   1.21,        172.500,          5.536
2010,01,17,04,00,00,   1.21,        172.500,          7.020
2010,01,17,05,00,00,   1.21,        166.500,          8.354
2010,01,17,06,00,00,   1.21,        169.500,          6.078
2010,01,17,07,00,00,   1.21,        165.000,          5.766
2010,01,17,08,00,00,   1.21,        168.000,          6.612
2010,01,17,09,00,00,   1.21,        172.500,          6.282
2010,01,17,10,00,00,   1.21,        187.500,          4.418
2010,01,17,11,00,00,   1.21,        163.500,          4.290
2010,01,17,12,00,00,   1.21,        187.500,          5.588
2010,01,17,13,00,00,   1.21,        196.500,          4.492
2010,01,17,14,00,00,   1.20,        210.000,          3.842
2010,01,17,15,00,00,   1.20,        202.500,          3.906
2010,01,17,16,00,00,   1.20,        207.000,          5.114
2010,01,17,17,00,00,   1.20,        201.000,          4.812
2010,01,17,18,00,00,   1.19,        202.500,          6.450
2010,01,17,19,00,00,   1.20,        198.000,          6.096
2010,01,17,20,00,00,   1.19,        187.500,          7.678
2010,01,17,21,00,00,   1.20,        178.500,          7.624
2010,01,17,22,00,00,   1.20,        172.500,          8.528
2010,01,17,23,00,00,   1.20,        169.500,          8.676
2010,01,18,00,00,00,   1.20,        169.500,          8.420
2010,01,18,01,00,00,   1.20,        171.000,          9.074
2010,01,18,02,00,00,   1.21,        169.500,          8.436
2010,01,18,03,00,00,   1.21,        169.500,          8.732
2010,01,18,04,00,00,   1.21,        174.000,          9.488
2010,01,18,05,00,00,   1.20,        178.500,          7.764
2010,01,18,06,00,00,   1.21,        174.000,          8.934
2010,01,18,07,00,00,   1.21,        181.500,          8.692
2010,01,18,08,00,00,   1.21,        178.500,          8.032
2010,01,18,09,00,00,   1.21,        177.000,          7.932
2010,01,18,10,00,00,   1.20,        172.500,          6.746
2010,01,18,11,00,00,   1.20,        177.000,          6.732
2010,01,18,12,00,00,   1.20,        186.000,          7.054
2010,01,18,13,00,00,   1.20,        189.000,          7.398
2010,01,18,14,00,00,   1.20,        195.000,          6.728
2010,01,18,15,00,00,   1.20,        196.500,          6.826
2010,01,18,16,00,00,   1.20,        193.500,          7.728
2010,01,18,17,00,00,   1.20,        193.500,          8.164
2010,01,18,18,00,00,   1.20,        190.500,          7.936
2010,01,18,19,00,00,   1.20,        184.500,          7.588
2010,01,18,20,00,00,   1.20,        175.500,          8.198
2010,01,18,21,00,00,   1.20,        180.000,          7.646
2010,01,18,22,00,00,   1.20,        168.000,          7.542
2010,01,18,23,00,00,   1.20,        171.000,          8.242
2010,01,19,00,00,00,   1.20,        174.000,          9.000
2010,01,19,01,00,00,   1.20,        172.500,          9.712
2010,01,19,02,00,00,   1.20,        166.500,          8.434
2010,01,19,03,00,00,   1.20,        166.500,          8.778
2010,01,19,04,00,00,   1.20,        162.000,          8.902
2010,01,19,05,00,00,   1.20,        166.500,          9.080
2010,01,19,06,00,00,   1.20,        171.000,          6.692
2010,01,19,07,00,00,   1.20,        171.000,          6.784
2010,01,19,08,00,00,   1.21,        175.500,          6.304
2010,01,19,09,00,00,   1.21,        172.500,          6.640
2010,01,19,10,00,00,   1.21,        169.500,          6.368
2010,01,19,11,00,00,   1.20,        171.000,          5.570
2010,01,19,12,00,00,   1.20,        183.000,          5.516
2010,01,19,13,00,00,   1.20,        193.500,          6.584
2010,01,19,14,00,00,   1.20,        198.000,          5.980
2010,01,19,15,00,00,   1.20,        196.500,          7.376
2010,01,19,16,00,00,   1.20,        193.500,          7.552
2010,01,19,17,00,00,   1.19,        189.000,          7.938
2010,01,19,18,00,00,   1.19,        187.500,          8.160
2010,01,19,19,00,00,   1.19,        183.000,          8.350
2010,01,19,20,00,00,   1.19,        181.500,          8.058
2010,01,19,21,00,00,   1.19,        175.500,          9.214
2010,01,19,22,00,00,   1.19,        171.000,          9.236
2010,01,19,23,00,00,   1.20,        165.000,          9.808
2010,01,20,00,00,00,   1.20,        166.500,         10.136
2010,01,20,01,00,00,   1.20,        169.500,          9.850
2010,01,20,02,00,00,   1.20,        166.500,          8.338
2010,01,20,03,00,00,   1.20,        166.500,          8.360
2010,01,20,04,00,00,   1.20,        166.500,          7.770
2010,01,20,05,00,00,   1.20,        171.000,          7.188
2010,01,20,06,00,00,   1.20,        171.000,          6.910
2010,01,20,07,00,00,   1.20,        171.000,          7.166
2010,01,20,08,00,00,   1.20,        166.500,          6.186
2010,01,20,09,00,00,   1.20,        165.000,          5.932
2010,01,20,10,00,00,   1.20,        181.500,          6.110
2010,01,20,11,00,00,   1.20,        174.000,          5.600
2010,01,20,12,00,00,   1.20,        184.500,          5.542
2010,01,20,13,00,00,   1.20,        187.500,          5.872
2010,01,20,14,00,00,   1.20,        195.000,          5.642
2010,01,20,15,00,00,   1.19,        201.000,          6.128
2010,01,20,16,00,00,   1.19,        202.500,          6.302
2010,01,20,17,00,00,   1.19,        198.000,          7.264
2010,01,20,18,00,00,   1.19,        196.500,          7.342
2010,01,20,19,00,00,   1.19,        193.500,          7.580
2010,01,20,20,00,00,   1.19,        187.500,          7.574
2010,01,20,21,00,00,   1.19,        186.000,          7.554
2010,01,20,22,00,00,   1.19,        180.000,          7.180
2010,01,20,23,00,00,   1.20,        174.000,          7.004
2010,01,21,00,00,00,   1.20,        162.000,          7.218
2010,01,21,01,00,00,   1.20,        166.500,          7.132
2010,01,21,02,00,00,   1.20,        169.500,          6.458
2010,01,21,03,00,00,   1.20,        175.500,          6.468
2010,01,21,04,00,00,   1.20,        174.000,          5.952
2010,01,21,05,00,00,   1.20,        175.500,          4.980
2010,01,21,06,00,00,   1.20,        178.500,          1.604
2010,01,21,07,00,00,   1.20,        186.000,          1.668
2010,01,21,08,00,00,   1.20,        184.500,          1.564
2010,01,21,09,00,00,   1.20,         25.500,          0.498
2010,01,21,10,00,00,   1.20,        159.000,          1.152
2010,01,21,11,00,00,   1.20,        178.500,          2.466
2010,01,21,12,00,00,   1.20,        183.000,          1.340
2010,01,21,13,00,00,   1.20,        199.500,          2.822
2010,01,21,14,00,00,   1.19,        210.000,          2.590
2010,01,21,15,00,00,   1.19,        204.000,          4.294
2010,01,21,16,00,00,   1.19,        208.500,          4.316
