YEAR,MO,DY,HH,MM,SS,"den,kg/m3,0.0m","dir,m/s,95.3m","vel,m/s,95.3m"
2010,01,01,00,00,00,   1.17,        171.000,          7.548
2010,01,01,01,00,00,   1.18,        183.000,          9.674
2010,01,01,02,00,00,   1.18,        171.000,          4.786
2010,01,01,03,00,00,   1.18,        178.500,          6.618
2010,01,01,04,00,00,   1.18,        175.500,          7.348
2010,01,01,05,00,00,   1.18,        175.500,          5.964
2010,01,01,06,00,00,   1.18,        174.000,          7.510
2010,01,01,07,00,00,   1.19,        171.000,          4.246
2010,01,01,08,00,00,   1.19,        172.500,          7.364
2010,01,01,09,00,00,   1.18,        169.500,          4.508
2010,01,01,10,00,00,   1.19,        147.000,          0.934
2010,01,01,11,00,00,   1.18,          4.500,          1.114
2010,01,01,12,00,00,   1.17,        316.500,          0.594
2010,01,01,13,00,00,   1.17,        201.000,          2.506
2010,01,01,14,00,00,   1.16,        196.500,          6.186
2010,01,01,15,00,00,   1.16,        192.000,          6.586
2010,01,01,16,00,00,   1.16,        196.500,          7.760
2010,01,01,17,00,00,   1.16,        192.000,          9.498
2010,01,01,18,00,00,   1.16,        187.500,         10.448
2010,01,01,19,00,00,   1.15,        189.000,          9.892
2010,01,01,20,00,00,   1.16,        190.500,          9.718
2010,01,01,21,00,00,   1.16,        189.000,         10.116
2010,01,01,22,00,00,   1.17,        186.000,         11.702
2010,01,01,23,00,00,   1.17,        180.000,         11.402
2010,01,02,00,00,00,   1.17,        151.500,          4.465
2010,01,02,01,00,00,   1.17,        175.500,          7.558
2010,01,02,02,00,00,   1.17,        174.000,          6.652
2010,01,02,03,00,00,   1.17,        175.500,          4.812
2010,01,02,04,00,00,   1.17,        177.000,          5.036
2010,01,02,05,00,00,   1.17,        165.000,          2.752
2010,01,02,06,00,00,   1.17,         67.500,          0.390
2010,01,02,07,00,00,   1.17,         24.000,          1.272
2010,01,02,08,00,00,   1.17,        342.000,          0.510
2010,01,02,09,00,00,   1.17,        157.500,          0.494
2010,01,02,10,00,00,   1.17,         34.500,          0.580
2010,01,02,11,00,00,   1.17,        337.500,          1.424
2010,01,02,12,00,00,   1.16,        340.500,          1.828
2010,01,02,13,00,00,   1.16,        303.000,          1.128
2010,01,02,14,00,00,   1.15,        199.500,          1.946
2010,01,02,15,00,00,   1.15,        208.500,          3.102
2010,01,02,16,00,00,   1.15,        207.000,          4.444
2010,01,02,17,00,00,   1.15,        205.500,          5.532
2010,01,02,18,00,00,   1.15,        201.000,          6.254
2010,01,02,19,00,00,   1.15,        195.000,          6.216
2010,01,02,20,00,00,   1.15,        192.000,          6.600
2010,01,02,21,00,00,   1.16,        186.000,          7.146
2010,01,02,22,00,00,   1.16,        175.500,          6.826
2010,01,02,23,00,00,   1.16,        169.500,          5.904
2010,01,03,00,00,00,   1.17,        132.000,          1.382
2010,01,03,01,00,00,   1.18,         46.500,          1.238
2010,01,03,02,00,00,   1.17,         39.000,          0.316
2010,01,03,03,00,00,   1.18,        132.000,          0.400
2010,01,03,04,00,00,   1.18,        130.500,          0.338
2010,01,03,05,00,00,   1.18,        168.000,          1.702
2010,01,03,06,00,00,   1.18,        156.000,          2.048
2010,01,03,07,00,00,   1.18,         60.000,          0.834
2010,01,03,08,00,00,   1.18,         49.500,          0.806
2010,01,03,09,00,00,   1.18,        312.000,          0.424
2010,01,03,10,00,00,   1.18,        327.000,          0.810
2010,01,03,11,00,00,   1.18,         25.500,          2.176
2010,01,03,12,00,00,   1.18,         22.500,          1.670
2010,01,03,13,00,00,   1.16,        333.000,          2.040
2010,01,03,14,00,00,   1.16,        331.500,          1.734
2010,01,03,15,00,00,   1.16,        220.500,          2.098
2010,01,03,16,00,00,   1.16,        205.500,          3.314
2010,01,03,17,00,00,   1.16,        199.500,          5.060
2010,01,03,18,00,00,   1.16,        199.500,          5.318
2010,01,03,19,00,00,   1.16,        199.500,          5.794
2010,01,03,20,00,00,   1.16,        199.500,          5.604
2010,01,03,21,00,00,   1.16,        196.500,          5.750
2010,01,03,22,00,00,   1.16,        186.000,          6.586
2010,01,03,23,00,00,   1.17,        172.500,          7.260
2010,01,04,00,00,00,   1.18,        172.500,          7.060
2010,01,04,01,00,00,   1.18,        168.000,          4.914
2010,01,04,02,00,00,   1.18,        160.500,          3.202
2010,01,04,03,00,00,   1.18,        169.500,          2.054
2010,01,04,04,00,00,   1.18,        171.000,          2.552
2010,01,04,05,00,00,   1.19,        165.000,          2.034
2010,01,04,06,00,00,   1.19,        172.500,          2.542
2010,01,04,07,00,00,   1.19,        174.000,          3.628
2010,01,04,08,00,00,   1.18,        178.500,          4.126
2010,01,04,09,00,00,   1.18,        175.500,          3.172
2010,01,04,10,00,00,   1.19,        169.500,          2.676
2010,01,04,11,00,00,   1.19,        153.000,          1.074
2010,01,04,12,00,00,   1.18,        201.000,          1.466
2010,01,04,13,00,00,   1.17,        190.500,          3.586
2010,01,04,14,00,00,   1.17,        196.500,          5.350
2010,01,04,15,00,00,   1.16,        196.500,          6.086
2010,01,04,16,00,00,   1.16,        195.000,          6.292
2010,01,04,17,00,00,   1.16,        198.000,          7.010
2010,01,04,18,00,00,   1.16,        196.500,          7.328
2010,01,04,19,00,00,   1.16,        195.000,          7.846
2010,01,04,20,00,00,   1.16,        187.500,          8.496
2010,01,04,21,00,00,   1.17,        186.000,          9.130
2010,01,04,22,00,00,   1.17,        183.000,          9.894
2010,01,04,23,00,00,   1.18,        177.000,          9.572
2010,01,05,00,00,00,   1.18,        174.000,          9.866
2010,01,05,01,00,00,   1.18,        175.500,          6.784
2010,01,05,02,00,00,   1.18,        177.000,          6.266
2010,01,05,03,00,00,   1.18,        177.000,          6.212
2010,01,05,04,00,00,   1.18,        181.500,          6.272
2010,01,05,05,00,00,   1.18,        177.000,          8.356
2010,01,05,06,00,00,   1.18,        177.000,          6.418
2010,01,05,07,00,00,   1.18,        181.500,          5.412
2010,01,05,08,00,00,   1.19,        181.500,          5.686
2010,01,05,09,00,00,   1.19,        178.500,          6.676
2010,01,05,10,00,00,   1.19,        174.000,          5.562
2010,01,05,11,00,00,   1.19,        177.000,          5.272
2010,01,05,12,00,00,   1.18,        187.500,          5.858
2010,01,05,13,00,00,   1.18,        187.500,          6.566
2010,01,05,14,00,00,   1.17,        189.000,          8.306
2010,01,05,15,00,00,   1.17,        186.000,          9.632
2010,01,05,16,00,00,   1.17,        189.000,         10.808
2010,01,05,17,00,00,   1.17,        190.500,         11.174
2010,01,05,18,00,00,   1.17,        190.500,         12.278
2010,01,05,19,00,00,   1.17,        189.000,         12.722
2010,01,05,20,00,00,   1.16,        186.000,         13.688
2010,01,05,21,00,00,   1.17,        186.000,         14.718
2010,01,05,22,00,00,   1.17,        184.500,         15.232
2010,01,05,23,00,00,   1.17,        181.500,         13.890
2010,01,06,00,00,00,   1.18,        177.000,         11.852
2010,01,06,01,00,00,   1.18,        177.000,         11.460
2010,01,06,02,00,00,   1.18,        178.500,         10.846
2010,01,06,03,00,00,   1.18,        180.000,         11.066
2010,01,06,04,00,00,   1.18,        181.500,         11.584
2010,01,06,05,00,00,   1.18,        180.000,         11.346
2010,01,06,06,00,00,   1.18,        180.000,         10.318
2010,01,06,07,00,00,   1.18,        177.000,          9.066
2010,01,06,08,00,00,   1.18,        180.000,          7.000
2010,01,06,09,00,00,   1.18,        178.500,          5.804
2010,01,06,10,00,00,   1.18,        178.500,          4.554
2010,01,06,11,00,00,   1.18,        177.000,          4.586
2010,01,06,12,00,00,   1.18,        183.000,          5.630
2010,01,06,13,00,00,   1.17,        186.000,          6.454
2010,01,06,14,00,00,   1.17,        186.000,          8.628
2010,01,06,15,00,00,   1.17,        189.000,          9.586
2010,01,06,16,00,00,   1.16,        190.500,         10.366
2010,01,06,17,00,00,   1.16,        190.500,         10.586
2010,01,06,18,00,00,   1.16,        190.500,         10.764
2010,01,06,19,00,00,   1.16,        189.000,         10.524
2010,01,06,20,00,00,   1.16,        187.500,         10.652
2010,01,06,21,00,00,   1.17,        186.000,         10.670
2010,01,06,22,00,00,   1.17,        187.500,         10.770
2010,01,06,23,00,00,   1.17,        184.500,         11.156
2010,01,07,00,00,00,   1.18,        180.000,         11.200
2010,01,07,01,00,00,   1.18,        178.500,         10.616
2010,01,07,02,00,00,   1.18,        180.000,         10.432
2010,01,07,03,00,00,   1.18,        178.500,         10.010
2010,01,07,04,00,00,   1.18,        178.500,          7.856
2010,01,07,05,00,00,   1.18,        177.000,          6.736
2010,01,07,06,00,00,   1.18,        177.000,          4.968
2010,01,07,07,00,00,   1.18,        178.500,          3.390
2010,01,07,08,00,00,   1.18,        171.000,          2.048
2010,01,07,09,00,00,   1.19,        352.500,          0.794
2010,01,07,10,00,00,   1.19,        324.000,          1.790
2010,01,07,11,00,00,   1.19,        307.500,          0.172
2010,01,07,12,00,00,   1.18,        189.000,          3.422
2010,01,07,13,00,00,   1.18,        186.000,          4.684
2010,01,07,14,00,00,   1.17,        196.500,          5.554
2010,01,07,15,00,00,   1.16,        198.000,          6.420
2010,01,07,16,00,00,   1.16,        196.500,          6.426
2010,01,07,17,00,00,   1.16,        199.500,          6.666
2010,01,07,18,00,00,   1.16,        198.000,          7.272
2010,01,07,19,00,00,   1.16,        193.500,          7.840
2010,01,07,20,00,00,   1.16,        192.000,          8.328
2010,01,07,21,00,00,   1.16,        187.500,          8.658
2010,01,07,22,00,00,   1.17,        184.500,          8.624
2010,01,07,23,00,00,   1.18,        180.000,          9.212
2010,01,08,00,00,00,   1.18,        177.000,          9.738
2010,01,08,01,00,00,   1.18,        174.000,          7.658
2010,01,08,02,00,00,   1.18,        175.500,          5.168
2010,01,08,03,00,00,   1.18,        174.000,          3.892
2010,01,08,04,00,00,   1.18,        175.500,          6.332
2010,01,08,05,00,00,   1.18,        177.000,          6.690
2010,01,08,06,00,00,   1.18,        181.500,          6.156
2010,01,08,07,00,00,   1.18,        180.000,          6.550
2010,01,08,08,00,00,   1.18,        175.500,          4.656
2010,01,08,09,00,00,   1.18,        178.500,          3.740
2010,01,08,10,00,00,   1.18,        184.500,          4.264
2010,01,08,11,00,00,   1.18,        183.000,          4.936
2010,01,08,12,00,00,   1.18,        184.500,          4.670
2010,01,08,13,00,00,   1.17,        190.500,          4.574
2010,01,08,14,00,00,   1.17,        195.000,          5.940
2010,01,08,15,00,00,   1.16,        189.000,          8.252
2010,01,08,16,00,00,   1.16,        189.000,          8.552
2010,01,08,17,00,00,   1.16,        189.000,          9.126
2010,01,08,18,00,00,   1.16,        189.000,          9.974
2010,01,08,19,00,00,   1.16,        189.000,         10.684
2010,01,08,20,00,00,   1.16,        189.000,         11.094
2010,01,08,21,00,00,   1.16,        189.000,         11.254
2010,01,08,22,00,00,   1.16,        186.000,         11.204
2010,01,08,23,00,00,   1.17,        181.500,         11.362
2010,01,09,00,00,00,   1.18,        180.000,         11.832
2010,01,09,01,00,00,   1.18,        180.000,         11.500
2010,01,09,02,00,00,   1.18,        180.000,         11.262
2010,01,09,03,00,00,   1.18,        180.000,         10.770
2010,01,09,04,00,00,   1.18,        178.500,          9.454
2010,01,09,05,00,00,   1.18,        178.500,          8.250
2010,01,09,06,00,00,   1.18,        175.500,          5.542
2010,01,09,07,00,00,   1.18,        171.000,          2.400
2010,01,09,08,00,00,   1.18,        160.500,          1.038
2010,01,09,09,00,00,   1.18,         82.500,          0.338
2010,01,09,10,00,00,   1.18,        138.000,          0.624
2010,01,09,11,00,00,   1.18,        148.500,          0.830
2010,01,09,12,00,00,   1.17,        180.000,          2.104
2010,01,09,13,00,00,   1.17,        196.500,          2.120
2010,01,09,14,00,00,   1.16,        204.000,          4.984
2010,01,09,15,00,00,   1.16,        199.500,          5.838
2010,01,09,16,00,00,   1.16,        196.500,          7.212
2010,01,09,17,00,00,   1.16,        192.000,          8.590
2010,01,09,18,00,00,   1.16,        189.000,          9.674
2010,01,09,19,00,00,   1.16,        189.000,         10.186
2010,01,09,20,00,00,   1.16,        190.500,         10.162
2010,01,09,21,00,00,   1.16,        189.000,          9.828
2010,01,09,22,00,00,   1.16,        186.000,         10.138
2010,01,09,23,00,00,   1.17,        181.500,         10.494
2010,01,10,00,00,00,   1.18,        178.500,         10.598
2010,01,10,01,00,00,   1.18,        178.500,         10.398
2010,01,10,02,00,00,   1.18,        177.000,          9.074
2010,01,10,03,00,00,   1.18,        177.000,          8.416
2010,01,10,04,00,00,   1.18,        178.500,          8.118
2010,01,10,05,00,00,   1.18,        178.500,          6.796
2010,01,10,06,00,00,   1.18,        177.000,          7.164
2010,01,10,07,00,00,   1.18,        177.000,          5.498
2010,01,10,08,00,00,   1.18,        177.000,          4.562
2010,01,10,09,00,00,   1.18,        172.500,          3.110
2010,01,10,10,00,00,   1.18,         61.500,          0.278
2010,01,10,11,00,00,   1.18,        328.500,          1.438
2010,01,10,12,00,00,   1.18,        316.500,          0.870
2010,01,10,13,00,00,   1.17,        259.500,          0.960
2010,01,10,14,00,00,   1.16,        205.500,          2.698
2010,01,10,15,00,00,   1.16,        208.500,          5.112
2010,01,10,16,00,00,   1.16,        205.500,          5.440
2010,01,10,17,00,00,   1.16,        204.000,          5.874
2010,01,10,18,00,00,   1.16,        202.500,          6.576
2010,01,10,19,00,00,   1.16,        198.000,          6.778
2010,01,10,20,00,00,   1.16,        196.500,          6.866
2010,01,10,21,00,00,   1.16,        189.000,          7.332
2010,01,10,22,00,00,   1.17,        184.500,          7.960
2010,01,10,23,00,00,   1.17,        177.000,          7.578
2010,01,11,00,00,00,   1.18,        175.500,          7.570
2010,01,11,01,00,00,   1.18,        175.500,          6.942
2010,01,11,02,00,00,   1.18,        178.500,          8.318
2010,01,11,03,00,00,   1.18,        177.000,          8.740
2010,01,11,04,00,00,   1.18,        177.000,          8.512
2010,01,11,05,00,00,   1.18,        180.000,          8.082
2010,01,11,06,00,00,   1.18,        180.000,          7.130
2010,01,11,07,00,00,   1.18,        181.500,          4.618
2010,01,11,08,00,00,   1.18,        184.500,          2.906
2010,01,11,09,00,00,   1.18,        181.500,          1.806
2010,01,11,10,00,00,   1.18,        177.000,          2.232
2010,01,11,11,00,00,   1.18,        180.000,          2.854
2010,01,11,12,00,00,   1.18,        204.000,          0.700
2010,01,11,13,00,00,   1.18,        216.000,          2.868
2010,01,11,14,00,00,   1.17,        214.500,          5.394
2010,01,11,15,00,00,   1.17,        204.000,          6.950
2010,01,11,16,00,00,   1.17,        204.000,          7.300
2010,01,11,17,00,00,   1.17,        201.000,          8.204
2010,01,11,18,00,00,   1.17,        196.500,          9.416
2010,01,11,19,00,00,   1.17,        193.500,         10.312
2010,01,11,20,00,00,   1.17,        190.500,         11.562
2010,01,11,21,00,00,   1.17,        187.500,         12.298
2010,01,11,22,00,00,   1.18,        184.500,         13.080
2010,01,11,23,00,00,   1.18,        184.500,         13.778
2010,01,12,00,00,00,   1.19,        177.000,         14.156
2010,01,12,01,00,00,   1.19,        174.000,         11.358
2010,01,12,02,00,00,   1.19,        177.000,         13.232
2010,01,12,03,00,00,   1.19,        177.000,         11.782
2010,01,12,04,00,00,   1.19,        172.500,          9.842
2010,01,12,05,00,00,   1.18,        166.500,          8.276
2010,01,12,06,00,00,   1.19,        178.500,         11.870
2010,01,12,07,00,00,   1.19,        174.000,          9.428
2010,01,12,08,00,00,   1.19,        183.000,         13.166
2010,01,12,09,00,00,   1.19,        178.500,         10.920
2010,01,12,10,00,00,   1.19,        177.000,          6.856
2010,01,12,11,00,00,   1.19,        184.500,          7.816
2010,01,12,12,00,00,   1.18,        187.500,          9.384
2010,01,12,13,00,00,   1.17,        187.500,         11.212
2010,01,12,14,00,00,   1.17,        186.000,         12.450
2010,01,12,15,00,00,   1.17,        187.500,         11.804
2010,01,12,16,00,00,   1.17,        187.500,         12.946
2010,01,12,17,00,00,   1.17,        187.500,         14.022
2010,01,12,18,00,00,   1.17,        184.500,         14.850
2010,01,12,19,00,00,   1.17,        184.500,         15.840
2010,01,12,20,00,00,   1.17,        181.500,         16.568
2010,01,12,21,00,00,   1.17,        183.000,         17.160
2010,01,12,22,00,00,   1.17,        183.000,         17.088
2010,01,12,23,00,00,   1.18,        181.500,         16.662
2010,01,13,00,00,00,   1.18,        180.000,         14.866
2010,01,13,01,00,00,   1.18,        183.000,         12.824
2010,01,13,02,00,00,   1.18,        183.000,         12.086
2010,01,13,03,00,00,   1.18,        183.000,         11.660
2010,01,13,04,00,00,   1.18,        177.000,         10.474
2010,01,13,05,00,00,   1.18,        174.000,          9.928
2010,01,13,06,00,00,   1.18,        174.000,          9.460
2010,01,13,07,00,00,   1.18,        178.500,         10.368
2010,01,13,08,00,00,   1.19,        178.500,         10.880
2010,01,13,09,00,00,   1.19,        172.500,          9.684
2010,01,13,10,00,00,   1.19,        166.500,          5.752
2010,01,13,11,00,00,   1.18,        171.000,          4.766
2010,01,13,12,00,00,   1.18,        184.500,          5.132
2010,01,13,13,00,00,   1.17,        198.000,          4.744
2010,01,13,14,00,00,   1.17,        195.000,          7.274
2010,01,13,15,00,00,   1.16,        190.500,          8.784
2010,01,13,16,00,00,   1.16,        189.000,          9.736
2010,01,13,17,00,00,   1.16,        189.000,         10.284
2010,01,13,18,00,00,   1.16,        189.000,         11.048
2010,01,13,19,00,00,   1.16,        189.000,         11.964
2010,01,13,20,00,00,   1.16,        189.000,         12.258
2010,01,13,21,00,00,   1.16,        189.000,         12.654
2010,01,13,22,00,00,   1.17,        186.000,         13.178
2010,01,13,23,00,00,   1.17,        184.500,         13.094
2010,01,14,00,00,00,   1.18,        178.500,         10.668
2010,01,14,01,00,00,   1.18,        177.000,         10.696
2010,01,14,02,00,00,   1.18,        177.000,         10.864
2010,01,14,03,00,00,   1.18,        172.500,          9.838
2010,01,14,04,00,00,   1.18,        172.500,          8.510
2010,01,14,05,00,00,   1.18,        169.500,          6.298
2010,01,14,06,00,00,   1.18,        165.000,          3.100
2010,01,14,07,00,00,   1.18,        177.000,          3.762
2010,01,14,08,00,00,   1.18,        169.500,          3.004
2010,01,14,09,00,00,   1.18,        174.000,          2.944
2010,01,14,10,00,00,   1.19,        178.500,          4.482
2010,01,14,11,00,00,   1.18,        174.000,          4.424
2010,01,14,12,00,00,   1.18,        139.500,          0.702
2010,01,14,13,00,00,   1.17,        220.500,          0.486
2010,01,14,14,00,00,   1.17,        202.500,          2.984
2010,01,14,15,00,00,   1.16,        205.500,          4.744
2010,01,14,16,00,00,   1.16,        207.000,          5.206
2010,01,14,17,00,00,   1.16,        205.500,          5.338
2010,01,14,18,00,00,   1.16,        205.500,          5.302
2010,01,14,19,00,00,   1.16,        204.000,          5.406
2010,01,14,20,00,00,   1.16,        199.500,          5.816
2010,01,14,21,00,00,   1.16,        192.000,          6.732
2010,01,14,22,00,00,   1.17,        184.500,          6.316
2010,01,14,23,00,00,   1.17,        169.500,          5.224
2010,01,15,00,00,00,   1.18,        135.000,          2.568
2010,01,15,01,00,00,   1.18,        157.500,          1.510
2010,01,15,02,00,00,   1.18,        168.000,          2.358
2010,01,15,03,00,00,   1.18,        157.500,          2.564
2010,01,15,04,00,00,   1.18,        171.000,          0.714
2010,01,15,05,00,00,   1.18,        142.500,          1.018
2010,01,15,06,00,00,   1.18,        154.500,          1.122
2010,01,15,07,00,00,   1.18,        174.000,          3.398
2010,01,15,08,00,00,   1.18,        177.000,          2.662
2010,01,15,09,00,00,   1.18,        174.000,          1.084
2010,01,15,10,00,00,   1.18,        156.000,          1.316
2010,01,15,11,00,00,   1.18,        228.000,          0.728
2010,01,15,12,00,00,   1.18,        255.000,          0.124
2010,01,15,13,00,00,   1.18,        330.000,          1.640
2010,01,15,14,00,00,   1.17,        310.500,          1.026
2010,01,15,15,00,00,   1.17,        219.000,          1.876
2010,01,15,16,00,00,   1.16,        205.500,          2.434
2010,01,15,17,00,00,   1.16,        204.000,          3.200
2010,01,15,18,00,00,   1.16,        211.500,          3.332
2010,01,15,19,00,00,   1.16,        219.000,          3.042
2010,01,15,20,00,00,   1.16,        208.500,          3.572
2010,01,15,21,00,00,   1.17,        198.000,          5.490
2010,01,15,22,00,00,   1.17,        189.000,          6.100
2010,01,15,23,00,00,   1.17,        180.000,          6.266
2010,01,16,00,00,00,   1.18,        171.000,          5.304
2010,01,16,01,00,00,   1.18,        147.000,          2.932
2010,01,16,02,00,00,   1.18,         79.500,          1.270
2010,01,16,03,00,00,   1.18,        132.000,          1.250
2010,01,16,04,00,00,   1.18,        172.500,          3.110
2010,01,16,05,00,00,   1.18,        174.000,          5.068
2010,01,16,06,00,00,   1.18,        175.500,          3.962
2010,01,16,07,00,00,   1.18,        181.500,          4.572
2010,01,16,08,00,00,   1.18,        178.500,          5.270
2010,01,16,09,00,00,   1.18,        175.500,          5.678
2010,01,16,10,00,00,   1.18,        181.500,          4.804
2010,01,16,11,00,00,   1.18,        183.000,          4.112
2010,01,16,12,00,00,   1.18,        169.500,          1.548
2010,01,16,13,00,00,   1.17,        328.500,          1.238
2010,01,16,14,00,00,   1.17,        192.000,          3.058
2010,01,16,15,00,00,   1.17,        204.000,          4.988
2010,01,16,16,00,00,   1.16,        204.000,          4.916
2010,01,16,17,00,00,   1.16,        201.000,          4.140
2010,01,16,18,00,00,   1.16,        202.500,          5.870
2010,01,16,19,00,00,   1.17,        196.500,          6.366
2010,01,16,20,00,00,   1.17,        192.000,          6.836
2010,01,16,21,00,00,   1.16,        189.000,          6.778
2010,01,16,22,00,00,   1.17,        181.500,          6.770
2010,01,16,23,00,00,   1.18,        168.000,          5.344
2010,01,17,00,00,00,   1.18,        177.000,          5.302
2010,01,17,01,00,00,   1.18,        175.500,          4.454
2010,01,17,02,00,00,   1.18,        175.500,          4.346
2010,01,17,03,00,00,   1.18,        177.000,          5.160
2010,01,17,04,00,00,   1.19,        175.500,          6.326
2010,01,17,05,00,00,   1.18,        180.000,          5.594
2010,01,17,06,00,00,   1.18,        177.000,          5.914
2010,01,17,07,00,00,   1.18,        172.500,          4.632
2010,01,17,08,00,00,   1.18,        171.000,          2.794
2010,01,17,09,00,00,   1.18,        117.000,          0.764
2010,01,17,10,00,00,   1.19,        124.500,          0.146
2010,01,17,11,00,00,   1.19,        178.500,          3.064
2010,01,17,12,00,00,   1.18,        180.000,          3.500
2010,01,17,13,00,00,   1.18,        198.000,          3.004
2010,01,17,14,00,00,   1.17,        198.000,          3.812
2010,01,17,15,00,00,   1.17,        204.000,          4.908
2010,01,17,16,00,00,   1.17,        202.500,          5.338
2010,01,17,17,00,00,   1.16,        205.500,          5.414
2010,01,17,18,00,00,   1.16,        204.000,          6.438
2010,01,17,19,00,00,   1.16,        195.000,          6.996
2010,01,17,20,00,00,   1.16,        190.500,          7.754
2010,01,17,21,00,00,   1.16,        186.000,          8.628
2010,01,17,22,00,00,   1.17,        180.000,          8.736
2010,01,17,23,00,00,   1.17,        175.500,          9.434
2010,01,18,00,00,00,   1.18,        175.500,          9.310
2010,01,18,01,00,00,   1.18,        172.500,          6.348
2010,01,18,02,00,00,   1.18,        174.000,          7.784
2010,01,18,03,00,00,   1.18,        171.000,          7.696
2010,01,18,04,00,00,   1.18,        169.500,          4.862
2010,01,18,05,00,00,   1.18,        171.000,          5.054
2010,01,18,06,00,00,   1.18,        177.000,          6.638
2010,01,18,07,00,00,   1.18,        181.500,          7.778
2010,01,18,08,00,00,   1.18,        180.000,          8.700
2010,01,18,09,00,00,   1.18,        181.500,          9.246
2010,01,18,10,00,00,   1.18,        178.500,          7.764
2010,01,18,11,00,00,   1.18,        178.500,          6.102
2010,01,18,12,00,00,   1.18,        186.000,          3.976
2010,01,18,13,00,00,   1.18,        195.000,          3.494
2010,01,18,14,00,00,   1.17,        195.000,          5.526
2010,01,18,15,00,00,   1.17,        192.000,          6.776
2010,01,18,16,00,00,   1.17,        192.000,          8.086
2010,01,18,17,00,00,   1.17,        189.000,          9.094
2010,01,18,18,00,00,   1.17,        189.000,          9.828
2010,01,18,19,00,00,   1.17,        187.500,         10.180
2010,01,18,20,00,00,   1.17,        187.500,         11.070
2010,01,18,21,00,00,   1.17,        186.000,         10.982
2010,01,18,22,00,00,   1.17,        183.000,         10.516
2010,01,18,23,00,00,   1.17,        178.500,         10.500
2010,01,19,00,00,00,   1.18,        175.500,         10.034
2010,01,19,01,00,00,   1.18,        178.500,         11.142
2010,01,19,02,00,00,   1.18,        178.500,         10.786
2010,01,19,03,00,00,   1.18,        178.500,         11.486
2010,01,19,04,00,00,   1.18,        181.500,         10.364
2010,01,19,05,00,00,   1.18,        181.500,          8.996
2010,01,19,06,00,00,   1.18,        178.500,          7.780
2010,01,19,07,00,00,   1.18,        178.500,          7.960
2010,01,19,08,00,00,   1.18,        174.000,          5.534
2010,01,19,09,00,00,   1.18,        171.000,          4.064
2010,01,19,10,00,00,   1.18,        175.500,          3.768
2010,01,19,11,00,00,   1.18,        181.500,          4.048
2010,01,19,12,00,00,   1.18,        174.000,          1.940
2010,01,19,13,00,00,   1.17,        202.500,          2.140
2010,01,19,14,00,00,   1.17,        196.500,          4.840
2010,01,19,15,00,00,   1.16,        195.000,          5.934
2010,01,19,16,00,00,   1.16,        190.500,          8.174
2010,01,19,17,00,00,   1.16,        190.500,          9.290
2010,01,19,18,00,00,   1.16,        192.000,         10.200
2010,01,19,19,00,00,   1.16,        190.500,         10.694
2010,01,19,20,00,00,   1.16,        189.000,         11.266
2010,01,19,21,00,00,   1.16,        187.500,         11.368
2010,01,19,22,00,00,   1.16,        184.500,         12.098
2010,01,19,23,00,00,   1.16,        178.500,         10.956
2010,01,20,00,00,00,   1.17,        174.000,          9.990
2010,01,20,01,00,00,   1.17,        174.000,          9.354
2010,01,20,02,00,00,   1.17,        175.500,          9.138
2010,01,20,03,00,00,   1.17,        175.500,          9.428
2010,01,20,04,00,00,   1.17,        172.500,          8.844
2010,01,20,05,00,00,   1.17,        166.500,          6.800
2010,01,20,06,00,00,   1.17,        169.500,          7.318
2010,01,20,07,00,00,   1.17,        171.000,          6.250
2010,01,20,08,00,00,   1.17,        160.500,          4.874
2010,01,20,09,00,00,   1.18,        150.000,          1.342
2010,01,20,10,00,00,   1.18,         12.000,          0.818
2010,01,20,11,00,00,   1.18,        340.500,          1.016
2010,01,20,12,00,00,   1.17,         54.000,          0.038
2010,01,20,13,00,00,   1.17,        195.000,          1.446
2010,01,20,14,00,00,   1.16,        198.000,          3.056
2010,01,20,15,00,00,   1.16,        204.000,          4.824
2010,01,20,16,00,00,   1.16,        195.000,          5.920
2010,01,20,17,00,00,   1.15,        192.000,          6.976
2010,01,20,18,00,00,   1.15,        190.500,          8.066
2010,01,20,19,00,00,   1.16,        186.000,          8.958
2010,01,20,20,00,00,   1.16,        184.500,          8.960
2010,01,20,21,00,00,   1.16,        181.500,          9.058
2010,01,20,22,00,00,   1.16,        175.500,          8.656
2010,01,20,23,00,00,   1.16,        166.500,          6.864
2010,01,21,00,00,00,   1.17,        165.000,          4.496
2010,01,21,01,00,00,   1.17,        168.000,          2.826
2010,01,21,02,00,00,   1.18,        148.500,          1.416
2010,01,21,03,00,00,   1.17,        157.500,          0.968
2010,01,21,04,00,00,   1.17,        163.500,          1.954
2010,01,21,05,00,00,   1.18,         84.000,          0.282
2010,01,21,06,00,00,   1.17,         79.500,          0.204
2010,01,21,07,00,00,   1.18,        126.000,          0.544
2010,01,21,08,00,00,   1.18,          6.000,          1.404
2010,01,21,09,00,00,   1.18,        352.500,          1.300
2010,01,21,10,00,00,   1.18,         22.500,          0.598
2010,01,21,11,00,00,   1.17,         16.500,          1.770
2010,01,21,12,00,00,   1.17,        351.000,          1.046
2010,01,21,13,00,00,   1.16,        250.500,          0.724
2010,01,21,14,00,00,   1.16,        190.500,          2.822
2010,01,21,15,00,00,   1.16,        198.000,          3.690
2010,01,21,16,00,00,   1.16,        199.500,          5.000
